Sentences,Label
"and captain shard said that they would need to get provisions first, and he, for one, intended to marry before he settled down; and so they should have one more fight before they left the ship, and sack the sea-coast city of bombasharna and take from it provisions for several years, while he himself would marry the queen of the south",1
"and again the pirates cheered, for often they had seen seacoast bombasharna, and had always envied its opulence from the sea",1
"so they set all sail, and often altered their course, and dodged and fled from strange lights till dawn appeared, and all day long fled southwards",1
"and by evening they saw the silver spires of slender bombasharna, a city that was the glory of the coast",1
"and in the midst of it, far away though they were, they saw the palace of the queen of the south; and it was so full of windows all looking toward the sea, and they were so full of light, both from the sunset that was fading upon the water and from candles that maids were lighting one by one, that it looked far off like a pearl, shimmering still in its haliotis shell, still wet from the sea",1
"so captain shard and his pirates saw it, at evening over the water, and thought of rumours that said that bombasharna was the loveliest city of the coasts of the world, and that its palace was lovelier even than bombasharna; but for the queen of the south rumour had no comparison",1
"then night came down and hid the silver spires, and shard slipped on through the gathering darkness until by midnight the piratic ship lay under the seaward battlements",1
"and at the hour when sick men mostly die, and sentries on lonely ramparts stand to arms, exactly half-an-hour before dawn, shard, with two rowing boats and half his crew, with craftily muffled oars, landed below the battlements",1
"they were through the gateway of the palace itself before the alarm was sounded, and as soon as they heard the alarm shard's gunners at sea opened upon the town, and before the sleepy soldiery of bombasharna knew whether the danger was from the land or the sea, shard had successfully captured the queen of the south",1
"they would have looted all day that silver sea-coast city, but there appeared with dawn suspicious topsails just along the horizon",1
"therefore the captain with his queen went down to the shore at once and hastily re-embarked and sailed away with what loot they had hurriedly got, and with fewer men, for they had to fight a good deal to get back to the boat",1
they cursed all day the interference of those ominous ships which steadily grew nearer,1
"there were six ships at first, and that night they slipped away from all but two; but all the next day those two were still in sight, and each of them had more guns than the _desperate lark_",1
"all the next night shard dodged about the sea, but the two ships separated and one kept him in sight, and the next morning it was alone with shard on the sea, and his archipelago was just in sight, the secret of his life",1
"and shard saw he must fight, and a bad fight it was, and yet it suited shard's purpose, for he had more merry men when the fight began than he needed for his island",1
"and they got it over before any other ship came up; and shard put all adverse evidence out of the way, and came that night to the islands near the sargasso sea",1
"long before it was light the survivors of the crew were peering at the sea, and when dawn came there was the island, no bigger than two ships, straining hard at its anchor, with the wind in the tops of the trees",1
"and then they landed and dug cabins below and raised the anchor out of the deep sea, and soon they made the island what they called shipshape",1
"but the _desperate lark_ they sent away empty under full sail to sea, where more nations than shard suspected were watching for her, and where she was presently captured by an admiral of spain, who, when he found none of that famous crew on board to hang by the neck from the yard-arm, grew ill through disappointment",1
"and shard on his island offered the queen of the south the choicest of the old wines of provence, and for adornment gave her indian jewels looted from galleons with treasure for madrid, and spread a table where she dined in the sun, while in some cabin below he bade the least coarse of his mariners sing; yet always she was morose and moody towards him, and often at evening he was heard to say that he wished he knew more about the ways of queens",1
"so they lived for years, the pirates mostly gambling and drinking below, captain shard trying to please the queen of the south, and she never wholly forgetting bombasharna",1
"when they needed new provisions they hoisted sails on the trees, and as long as no ship came in sight they scudded before the wind, with the water rippling over the beach of the island; but as soon as they sighted a ship the sails came down, and they became an ordinary uncharted rock",1
"they mostly moved by night; sometimes they hovered off sea-coast towns as of old, sometimes they boldly entered river-mouths, and even attached themselves for a while to the mainland, whence they would plunder the neighbourhood and escape again to sea",1
and if a ship was wrecked on their island of a night they said it was all to the good,1
"they grew very crafty in seamanship, and cunning in what they did, for they knew that any news of the _desperate lark_'s old crew would bring hangmen from the interior running down to every port",1
"and no one is known to have found them out or to have annexed their island; but a rumour arose and passed from port to port and every place where sailors meet together, and even survives to this day, of a dangerous uncharted rock anywhere between plymouth and the horn, which would suddenly rise in the safest track of ships, and upon which vessels were supposed to have been wrecked, leaving, strangely enough, no evidence of their doom",1
"there was a little speculation about it at first, till it was silenced by the chance remark of a man old with wandering: it is one of the mysteries that haunt the sea",1
"and almost captain shard and the queen of the south lived happily ever after, though still at evening those on watch in the trees would see their captain sit with a puzzled air or hear him muttering now and again in a discontented way: i wish i knew more about the ways of queens",1
this tale is told in the balconies of belgrave square and among the towers of pont street; men sing it at evening in the brompton road,1
"little upon her eighteenth birthday thought miss cubbidge, of number 12a prince of wales' square, that before another year had gone its way she would lose the sight of that unshapely oblong that was so long her home",1
"and, had you told her further that within that year all trace of that so-called square, and of the day when her father was elected by a thumping majority to share in the guidance of the destinies of the empire, should utterly fade from her memory, she would merely have said in that affected voice of hers, go to",1
"there was nothing about it in the daily press, the policy of her father's party had no provision for it, there was no hint of it in conversation at evening parties to which miss cubbidge went: there was nothing to warn her at all that a loathsome dragon with golden scales that rattled as he went should have come up clean out of the prime of romance and gone by night (so far as we know) through hammersmith, and come to ardle mansions, and then had turned to his left, which of course brought him to miss cubbidge's father's house",1
"there sat miss cubbidge at evening on her balcony quite alone, waiting for her father to be made a baronet",1
she was wearing walking-boots and a hat and a low-necked evening dress; for a painter was but just now painting her portrait and neither she nor the painter saw anything odd in the strange combination,1
"she did not notice the roar of the dragon's golden scales, nor distinguish above the manifold lights of london the small, red glare of his eyes",1
"he suddenly lifted his head, a blaze of gold, over the balcony; he did not appear a yellow dragon then, for his glistening scales reflected the beauty that london puts upon her only at evening and night",1
"she screamed, but to no knight, nor knew what knight to call on, nor guessed where were the dragons' overthrowers of far, romantic days, nor what mightier game they chased, or what wars they waged; perchance they were busy even then arming for armageddon",1
"out of the balcony of her father's house in prince of wales' square, the painted dark-green balcony that grew blacker every year, the dragon lifted miss cubbidge and spread his rattling wings, and london fell away like an old fashion",1
"and england fell away, and the smoke of its factories, and the round material world that goes humming round the sun vexed and pursued by time, until there appeared the eternal and ancient lands of romance lying low by mystical seas",1
"you had not pictured miss cubbidge stroking the golden head of one of the dragons of song with one hand idly, while with the other she sometimes played with pearls brought up from lonely places of the sea",1
"they filled huge haliotis shells with pearls and laid them there beside her, they brought her emeralds which she set to flash among the tresses of her long black hair, they brought her threaded sapphires for her cloak: all this the princes of fable did and the elves and the gnomes of myth",1
"and partly she still lived, and partly she was one with long-ago and with those sacred tales that nurses tell, when all their children are good, and evening has come, and the fire is burning well, and the soft pat-pat of the snowflakes on the pane is like the furtive tread of fearful things in old, enchanted woods",1
"if at first she missed those dainty novelties among which she was reared, the old, sufficient song of the mystical sea singing of faery lore at first soothed and at last consoled her",1
"even, she forgot those advertisements of pills that are so dear to england; even, she forgot political cant and the things that one discusses and the things that one does not, and had perforce to content herself with seeing sailing by huge golden-laden galleons with treasure for madrid, and the merry skull-and-cross-bones of the pirateers, and the tiny nautilus setting out to sea, and ships of heroes trafficking in romance or of princes seeking for enchanted isles",1
"it was not by chains that the dragon kept her there, but by one of the spells of old",1
to one to whom the facilities of the daily press had for so long been accorded spells would have palled--you would have said--and galleons after a time and all things out-of-date,1
after a time,1
"but whether the centuries passed her or whether the years or whether no time at all, she did not know",1
if anything indicated the passing of time it was the rhythm of elfin horns blowing upon the heights,1
"if the centuries went by her the spell that bound her gave her also perennial youth, and kept alight for ever the lantern by her side, and saved from decay the marble palace facing the mystical sea",1
"and if no time went by her there at all, her single moment on those marvellous coasts was turned as it were to a crystal reflecting a thousand scenes",1
"if it was all a dream, it was a dream that knew no morning and no fading away",1
"the tide roamed on and whispered of mastery and of myth, while near that captive lady, asleep in his marble tank the golden dragon dreamed: and a little way out from the coast all that the dragon dreamed showed faintly in the mist that lay over the sea",1
he never dreamed of any rescuing knight,1
"so long as he dreamed, it was twilight; but when he came up nimbly out of his tank night fell and starlight glistened on the dripping, golden scales",1
"there he and his captive either defeated time or never encountered him at all; while, in the world we know, raged roncesvalles or battles yet to be--i know not to what part of the shore of romance he bore her",1
"perhaps she became one of those princesses of whom fable loves to tell, but let it suffice that there she lived by the sea: and kings ruled, and demons ruled, and kings came again, and many cities returned to their native dust, and still she abided there, and still her marble palace passed not away nor the power that there was in the dragon's spell",1
and only once did there ever come to her a message from the world that of old she knew,1
"it came in a pearly ship across the mystical sea; it was from an old school-friend that she had had in putney, merely a note, no more, in a little, neat, round hand: it said, it is not proper for you to be there alone",1
"sylvia, queen of the woods, in her woodland palace, held court, and made a mockery of her suitors",1
"she would sing to them, she said, she would give them banquets, she would tell them tales of legendary days, her jugglers should caper before them, her armies salute them, her fools crack jests with them and make whimsical quips, only she could not love them",1
"this was not the way, they said, to treat princes in their splendour and mysterious troubadours concealing kingly names; it was not in accordance with fable; myth had no precedent for it",1
"she should have thrown her glove, they said, into some lion's den, she should have asked for a score of venomous heads of the serpents of licantara, or demanded the death of any notable dragon, or sent them all upon some deadly quest, but that she could not love them--",1
it was unheard of--it had no parallel in the annals of romance,1
"and then she said that if they must needs have a quest she would offer her hand to him who first should move her to tears: and the quest should be called, for reference in histories or song, the quest of the queen's tears, and he that achieved them she would wed, be he only a petty duke of lands unknown to romance",1
"and many were moved to anger, for they hoped for some bloody quest; but the old lords chamberlain said, as they muttered among themselves in a far, dark end of the chamber, that the quest was hard and wise, for that if she could ever weep she might also love",1
they had known her all her childhood; she had never sighed,1
"many men had she seen, suitors and courtiers, and had never turned her head after one went by",1
"her beauty was as still sunsets of bitter evenings when all the world is frore, a wonder and a chill",1
"she was as a sun-stricken mountain uplifted alone, all beautiful with ice, a desolate and lonely radiance late at evening far up beyond the comfortable world, not quite to be companioned by the stars, the doom of the mountaineer",1
"if she could weep, they said, she could love, they said",1
"and she smiled pleasantly on those ardent princes, and troubadours concealing kingly names",1
"then one by one they told, each suitor prince the story of his love, with outstretched hands and kneeling on the knee; and very sorry and pitiful were the tales, so that often up in the galleries some maid of the palace wept",1
and very graciously she nodded her head like a listless magnolia in the deeps of the night moving idly to all the breezes its glorious bloom,1
"and when the princes had told their desperate loves and had departed away with no other spoil than of their own tears only, even then there came the unknown troubadours and told their tales in song, concealing their gracious names",1
"and there was one, ackronnion, clothed with rags, on which was the dust of roads, and underneath the rags was war-scarred armour whereon were the dints of blows; and when he stroked his harp and sang his song, in the gallery above maidens wept, and even old lords chamberlain whimpered among themselves and thereafter laughed through their tears and said: it is easy to make old people weep and to bring idle tears from lazy girls; but he will not set a-weeping the queen of the woods",1
"and graciously she nodded, and he was the last",1
"and disconsolate went away those dukes and princes, and troubadours in disguise",1
yet ackronnion pondered as he went away,1
"king he was of afarmah, lool and haf, over-lord of zeroora and hilly chang, and duke of the dukedoms of molong and mlash, none of them unfamiliar with romance or unknown or overlooked in the making of myth",1
he pondered as he went in his thin disguise,1
"now by those that do not remember their childhood, having other things to do, be it understood that underneath fairyland, which is, as all men know, at the edge of the world, there dwelleth the gladsome beast",1
a synonym he for joy,1
"it is known how the lark in its zenith, children at play out-of-doors, good witches and jolly old parents have all been compared--how aptly--with this very same gladsome beast",1
"only one crab he has (if i may use slang for a moment to make myself perfectly clear), only one drawback, and that is that in the gladness of his heart he spoils the cabbages of the old man who looks after fairyland,--and of course he eats men",1
"it must further be understood that whoever may obtain the tears of the gladsome beast in a bowl, and become drunken upon them, may move all persons to shed tears of joy so long as he remains inspired by the potion to sing or to make music",1
"now ackronnion pondered in this wise: that if he could obtain the tears of the gladsome beast by means of his art, withholding him from violence by the spell of music, and if a friend should slay the gladsome beast before his weeping ceased--for an end must come to weeping even with men--that so he might get safe away with the tears, and drink them before the queen of the woods and move her to tears of joy",1
"he sought out therefore a humble knightly man who cared not for the beauty of sylvia, queen of the woods, but had found a woodland maiden of his own once long ago in summer",1
"and the man's name was arrath, a subject of ackronnion, a knight-at-arms of the spear-guard: and together they set out through the fields of fable until they came to fairyland, a kingdom sunning itself (as all men know) for leagues along the edges of the world",1
"and by a strange old pathway they came to the land they sought, through a wind blowing up the pathway sheer from space with a kind of metallic taste from the roving stars",1
even so they came to the windy house of thatch where dwells the old man who looks after fairyland sitting by parlour windows that look away from the world,1
"he made them welcome in his star-ward parlour, telling them tales of space, and when they named to him their perilous quest he said it would be a charity to kill the gladsome beast; for he was clearly one of those that liked not its happy ways",1
"and then he took them out through his back door, for the front door had no pathway nor even a step--from it the old man used to empty his slops sheer on to the southern cross--and so they came to the garden wherein his cabbages were, and those flowers that only blow in fairyland, turning their faces always towards the comet, and he pointed them out the way to the place he called underneath, where the gladsome beast had his lair",1
then they manoeuvred,1
"ackronnion was to go by the way of the steps with his harp and an agate bowl, while arrath went round by a crag on the other side",1
"then the old man who looks after fairyland went back to his windy house, muttering angrily as he passed his cabbages, for he did not love the ways of the gladsome beast; and the two friends parted on their separate ways",1
nothing perceived them but that ominous crow glutted overlong already upon the flesh of man,1
the wind blew bleak from the stars,1
"at first there was dangerous climbing, and then ackronnion gained the smooth, broad steps that led from the edge to the lair, and at that moment heard at the top of the steps the continuous chuckles of the gladsome beast",1
"he feared then that its mirth might be insuperable, not to be saddened by the most grievous song; nevertheless he did not turn back then, but softly climbed the stairs and, placing the agate bowl upon a step, struck up the chaunt called dolorous",1
"it told of desolate, regretted things befallen happy cities long since in the prime of the world",1
"it told of how the gods and beasts and men had long ago loved beautiful companions, and long ago in vain",1
"it told of the golden host of happy hopes, but not of their achieving",1
"it told how love scorned death, but told of death's laughter",1
the contented chuckles of the gladsome beast suddenly ceased in his lair,1
he rose and shook himself,1
he was still unhappy,1
ackronnion still sang on the chaunt called dolorous,1
the gladsome beast came mournfully up to him,1
"ackronnion ceased not for the sake of his panic, but still sang on",1
he sang of the malignity of time,1
two tears welled large in the eyes of the gladsome beast,1
ackronnion moved the agate bowl to a suitable spot with his foot,1
he sang of autumn and of passing away,1
"then the beast wept as the frore hills weep in the thaw, and the tears splashed big into the agate bowl",1
"ackronnion desperately chaunted on; he told of the glad unnoticed things men see and do not see again, of sunlight beheld unheeded on faces now withered away",1
the bowl was full,1
ackronnion was desperate: the beast was so close,1
once he thought that its mouth was watering--but it was only the tears that had run on the lips of the beast,1
he felt as a morsel,1
the beast was ceasing to weep,1
he sang of worlds that had disappointed the gods,1
"and all of a sudden, crash",1
"and the staunch spear of arrath went home behind the shoulder, and the tears and the joyful ways of the gladsome beast were ended and over for ever",1
"and carefully they carried the bowl of tears away, leaving the body of the gladsome beast as a change of diet for the ominous crow; and going by the windy house of thatch they said farewell to the old man who looks after fairyland, who when he heard of the deed rubbed his hands together and mumbled again and again, and a very good thing, too",1
my cabbages,1
my cabbages,1
"and not long after ackronnion sang again in the sylvan palace of the queen of the woods, having first drunk all the tears in his agate bowl",1
"and it was a gala night, and all the court were there and ambassadors from the lands of legend and myth, and even some from terra cognita",1
"and ackronnion sang as he never sang before, and will not sing again",1
"o, but dolorous, dolorous, are all the ways of man, few and fierce are his days, and the end trouble, and vain, vain his endeavour: and woman--who shall tell of it--her doom is written with man's by listless, careless gods with their faces to other spheres",1
"somewhat thus he began, and then inspiration seized him, and all the trouble in the beauty of his song may not be set down by me: there was much of gladness in it, and all mingled with grief: it was like the way of man: it was like our destiny",1
"sobs arose at his song, sighs came back along echoes: seneschals, soldiers, sobbed, and a clear cry made the maidens; like rain the tears came down from gallery to gallery",1
all round the queen of the woods was a storm of sobbing and sorrow,1
"but no, she would not weep",1
"the gibbelins eat, as is well known, nothing less good than man",1
"their evil tower is joined to terra cognita, to the lands we know, by a bridge",1
their hoard is beyond reason; avarice has no use for it; they have a separate cellar for emeralds and a separate cellar for sapphires; they have filled a hole with gold and dig it up when they need it,1
and the only use that is known for their ridiculous wealth is to attract to their larder a continual supply of food,1
"in times of famine they have even been known to scatter rubies abroad, a little trail of them to some city of man, and sure enough their larders would soon be full again",1
"their tower stands on the other side of that river known to homer--_ho rhoos okeanoio_, as he called it--which surrounds the world",1
"and where the river is narrow and fordable the tower was built by the gibbelins' gluttonous sires, for they liked to see burglars rowing easily to their steps",1
some nourishment that common soil has not the huge trees drained there with their colossal roots from both banks of the river,1
there the gibbelins lived and discreditably fed,1
"alderic, knight of the order of the city and the assault, hereditary guardian of the king's peace of mind, a man not unremembered among makers of myth, pondered so long upon the gibbelins' hoard that by now he deemed it his",1
"alas that i should say of so perilous a venture, undertaken at dead of night by a valorous man, that its motive was sheer avarice",1
"yet upon avarice only the gibbelins relied to keep their larders full, and once in every hundred years sent spies into the cities of men to see how avarice did, and always the spies returned again to the tower saying that all was well",1
"it may be thought that, as the years went on and men came by fearful ends on that tower's wall, fewer and fewer would come to the gibbelins' table: but the gibbelins found otherwise",1
"not in the folly and frivolity of his youth did alderic come to the tower, but he studied carefully for several years the manner in which burglars met their doom when they went in search of the treasure that he considered his",1
_in every case they had entered by the door_,1
"he consulted those who gave advice on this quest; he noted every detail and cheerfully paid their fees, and determined to do nothing that they advised, for what were their clients now",1
"no more than examples of the savoury art, and mere half-forgotten memories of a meal; and many, perhaps, no longer even that",1
"these were the requisites for the quest that these men used to advise: a horse, a boat, mail armour, and at least three men-at-arms",1
"some said, blow the horn at the tower door; others said, do not touch it",1
"alderic thus decided: he would take no horse down to the river's edge, he would not row along it in a boat, and he would go alone and by way of the forest unpassable",1
"how pass, you may say, the unpassable",1
"this was his plan: there was a dragon he knew of who if peasants' prayers are heeded deserved to die, not alone because of the number of maidens he cruelly slew, but because he was bad for the crops; he ravaged the very land and was the bane of a dukedom",1
now alderic determined to go up against him,1
"so he took horse and spear and pricked till he met the dragon, and the dragon came out against him breathing bitter smoke",1
"and to him alderic shouted, hath foul dragon ever slain true knight",1
"and well the dragon knew that this had never been, and he hung his head and was silent, for he was glutted with blood",1
"then, said the knight, if thou would'st ever taste maiden's blood again thou shalt be my trusty steed, and if not, by this spear there shall befall thee all that the troubadours tell of the dooms of thy breed",1
"and the dragon did not open his ravening mouth, nor rush upon the knight, breathing out fire; for well he knew the fate of those that did these things, but he consented to the terms imposed, and swore to the knight to become his trusty steed",1
"it was on a saddle upon this dragon's back that alderic afterwards sailed above the unpassable forest, even above the tops of those measureless trees, children of wonder",1
"but first he pondered that subtle plan of his which was more profound than merely to avoid all that had been done before; and he commanded a blacksmith, and the blacksmith made him a pickaxe",1
"now there was great rejoicing at the rumour of alderic's quest, for all folk knew that he was a cautious man, and they deemed that he would succeed and enrich the world, and they rubbed their hands in the cities at the thought of largesse; and there was joy among all men in alderic's country, except perchance among the lenders of money, who feared they would soon be paid",1
"and there was rejoicing also because men hoped that when the gibbelins were robbed of their hoard, they would shatter their high-built bridge and break the golden chains that bound them to the world, and drift back, they and their tower, to the moon, from which they had come and to which they rightly belonged",1
"there was little love for the gibbelins, though all men envied their hoard",1
"so they all cheered, that day when he mounted his dragon, as though he was already a conqueror, and what pleased them more than the good that they hoped he would do to the world was that he scattered gold as he rode away; for he would not need it, he said, if he found the gibbelins' hoard, and he would not need it more if he smoked on the gibbelins' table",1
"when they heard that he had rejected the advice of those that gave it, some said that the knight was mad, and others said he was greater than those what gave the advice, but none appreciated the worth of his plan",1
"he reasoned thus: for centuries men had been well advised and had gone by the cleverest way, while the gibbelins came to expect them to come by boat and to look for them at the door whenever their larder was empty, even as a man looketh for a snipe in a marsh; but how, said alderic, if a snipe should sit in the top of a tree, and would men find him there",1
assuredly never,1
"so alderic decided to swim the river and not to go by the door, but to pick his way into the tower through the stone",1
"moreover, it was in his mind to work below the level of the ocean, the river (as homer knew) that girdles the world, so that as soon as he made a hole in the wall the water should pour in, confounding the gibbelins, and flooding the cellars, rumoured to be twenty feet in depth, and therein he would dive for emeralds as a diver dives for pearls",1
"and on the day that i tell of he galloped away from his home scattering largesse of gold, as i have said, and passed through many kingdoms, the dragon snapping at maidens as he went, but being unable to eat them because of the bit in his mouth, and earning no gentler reward than a spurthrust where he was softest",1
and so they came to the swart arboreal precipice of the unpassable forest,1
the dragon rose at it with a rattle of wings,1
"many a farmer near the edge of the world saw him up there where yet the twilight lingered, a faint, black, wavering line; and mistaking him for a row of geese going inland from the ocean, went into their houses cheerily rubbing their hands and saying that winter was coming, and that we should soon have snow",1
"soon even there the twilight faded away, and when they descended at the edge of the world it was night and the moon was shining",1
"ocean, the ancient river, narrow and shallow there, flowed by and made no murmur",1
"whether the gibbelins banqueted or whether they watched by the door, they also made no murmur",1
"and alderic dismounted and took his armour off, and saying one prayer to his lady, swam with his pickaxe",1
"he did not part from his sword, for fear that he meet with a gibbelin",1
"landed the other side, he began to work at once, and all went well with him",1
"nothing put out its head from any window, and all were lighted so that nothing within could see him in the dark",1
the blows of his pickaxe were dulled in the deep walls,1
"all night he worked, no sound came to molest him, and at dawn the last rock swerved and tumbled inwards, and the river poured in after",1
"then alderic took a stone, and went to the bottom step, and hurled the stone at the door; he heard the echoes roll into the tower, then he ran back and dived through the hole in the wall",1
he was in the emerald-cellar,1
"there was no light in the lofty vault above him, but, diving through twenty feet of water, he felt the floor all rough with emeralds, and open coffers full of them",1
"by a faint ray of the moon he saw that the water was green with them, and, easily filling a satchel, he rose again to the surface; and there were the gibbelins waist-deep in the water, with torches in their hands",1
"and, without saying a word, _or even smiling_, they neatly hanged him on the outer wall--and the tale is one of those that have not a happy ending",1
"despite the advertisements of rival firms, it is probable that every tradesman knows that nobody in business at the present time has a position equal to that of mr nuth",1
"to those outside the magic circle of business, his name is scarcely known; he does not need to advertise, he is consummate",1
"he is superior even to modern competition, and, whatever claims they boast, his rivals know it",1
"his terms are moderate, so much cash down when the goods are delivered, so much in blackmail afterwards",1
he consults your convenience,1
"his skill may be counted upon; i have seen a shadow on a windy night move more noisily than nuth, for nuth is a burglar by trade",1
"men have been known to stay in country houses and to send a dealer afterwards to bargain for a piece of tapestry that they saw there--some article of furniture, some picture",1
this is bad taste: but those whose culture is more elegant invariably send nuth a night or two after their visit,1
he has a way with tapestry; you would scarcely notice that the edges had been cut,1
"and often when i see some huge, new house full of old furniture and portraits from other ages, i say to myself, these mouldering chairs, these full-length ancestors and carved mahogany are the produce of the incomparable nuth",1
"it may be urged against my use of the word incomparable that in the burglary business the name of slith stands paramount and alone; and of this i am not ignorant; but slith is a classic, and lived long ago, and knew nothing at all of modern competition; besides which the surprising nature of his doom has possibly cast a glamour upon slith that exaggerates in our eyes his undoubted merits",1
"it must not be thought that i am a friend of nuth's; on the contrary such politics as i have are on the side of property; and he needs no words from me, for his position is almost unique in trade, being among the very few that do not need to advertise",1
at the time that my story begins nuth lived in a roomy house in belgrave square: in his inimitable way he had made friends with the caretaker,1
"the place suited nuth, and, whenever anyone came to inspect it before purchase, the caretaker used to praise the house in the words that nuth had suggested",1
"if it wasn't for the drains, she would say, it's the finest house in london, and when they pounced on this remark and asked questions about the drains, she would answer them that the drains also were good, but not so good as the house",1
"they did not see nuth when they went over the rooms, but nuth was there",1
"here in a neat black dress on one spring morning came an old woman whose bonnet was lined with red, asking for mr nuth; and with her came her large and awkward son",1
"mrs eggins, the caretaker, glanced up the street, and then she let them in, and left them to wait in the drawing-room amongst furniture all mysterious with sheets",1
"for a long while they waited, and then there was a smell of pipe-tobacco, and there was nuth standing quite close to them",1
"lord, said the old woman whose bonnet was lined with red, you did make me start",1
and then she saw by his eyes that that was not the way to speak to mr nuth,1
"and at last nuth spoke, and very nervously the old woman explained that her son was a likely lad, and had been in business already but wanted to better himself, and she wanted mr nuth to teach him a livelihood",1
"first of all nuth wanted to see a business reference, and when he was shown one from a jeweller with whom he happened to be hand-in-glove the upshot of it was that he agreed to take young tonker (for this was the surname of the likely lad) and to make him his apprentice",1
"and the old woman whose bonnet was lined with red went back to her little cottage in the country, and every evening said to her old man, tonker, we must fasten the shutters of a night-time, for tommy's a burglar now",1
"the details of the likely lad's apprenticeship i do not propose to give; for those that are in the business know those details already, and those that are in other businesses care only for their own, while men of leisure who have no trade at all would fail to appreciate the gradual degrees by which tommy tonker came first to cross bare boards, covered with little obstacles in the dark, without making any sound, and then to go silently up creaky stairs, and then to open doors, and lastly to climb",1
"let it suffice that the business prospered greatly, while glowing reports of tommy tonker's progress were sent from time to time to the old woman whose bonnet was lined with red in the labourious handwriting of nuth",1
"nuth had given up lessons in writing very early, for he seemed to have some prejudice against forgery, and therefore considered writing a waste of time",1
and then there came the transaction with lord castlenorman at his surrey residence,1
"nuth selected a saturday night, for it chanced that saturday was observed as sabbath in the family of lord castlenorman, and by eleven o'clock the whole house was quiet",1
"five minutes before midnight tommy tonker, instructed by mr nuth, who waited outside, came away with one pocketful of rings and shirt-studs",1
"it was quite a light pocketful, but the jewellers in paris could not match it without sending specially to africa, so that lord castlenorman had to borrow bone shirt-studs",1
not even rumour whispered the name of nuth,1
"were i to say that this turned his head, there are those to whom the assertion would give pain, for his associates hold that his astute judgment was unaffected by circumstance",1
"i will say, therefore, that it spurred his genius to plan what no burglar had ever planned before",1
it was nothing less than to burgle the house of the gnoles,1
and this that abstemious man unfolded to tonker over a cup of tea,1
"had tonker not been nearly insane with pride over their recent transaction, and had he not been blinded by a veneration for nuth, he would have--but i cry over spilt milk",1
"he expostulated respectfully; he said he would rather not go; he said it was not fair; he allowed himself to argue; and in the end, one windy october morning with a menace in the air found him and nuth drawing near to the dreadful wood",1
"nuth, by weighing little emeralds against pieces of common rock, had ascertained the probable weight of those house-ornaments that the gnoles are believed to possess in the narrow, lofty house wherein they have dwelt from of old",1
they decided to steal two emeralds and to carry them between them on a cloak; but if they should be too heavy one must be dropped at once,1
"nuth warned young tonker against greed, and explained that the emeralds were worth less than cheese until they were safe away from the dreadful wood",1
"everything had been planned, and they walked now in silence",1
"no track led up to the sinister gloom of the trees, either of men or cattle; not even a poacher had been there snaring elves for over a hundred years",1
you did not trespass twice in the dells of the gnoles,1
"and, apart from the things that were done there, the trees themselves were a warning, and did not wear the wholesome look of those that we plant ourselves",1
"the nearest village was some miles away with the backs of all its houses turned to the wood, and without one window at all facing in that direction",1
"they did not speak of it there, and elsewhere it is unheard of",1
into this wood stepped nuth and tommy tonker,1
they had no firearms,1
"tonker had asked for a pistol, but nuth replied that the sound of a shot would bring everything down on us, and no more was said about it",1
"into the wood they went all day, deeper and deeper",1
"they saw the skeleton of some early georgian poacher nailed to a door in an oak tree; sometimes they saw a fairy scuttle away from them; once tonker stepped heavily on a hard, dry stick, after which they both lay still for twenty minutes",1
"and the sunset flared full of omens through the tree trunks, and night fell, and they came by fitful starlight, as nuth had foreseen, to that lean, high house where the gnoles so secretly dwelt",1
"all was so silent by that unvalued house that the faded courage of tonker flickered up, but to nuth's experienced sense it seemed too silent; and all the while there was that look in the sky that was worse than a spoken doom, so that nuth, as is often the case when men are in doubt, had leisure to fear the worst",1
"nevertheless he did not abandon the business, but sent the likely lad with the instruments of his trade by means of the ladder to the old green casement",1
"and the moment that tonker touched the withered boards, the silence that, though ominous, was earthly, became unearthly like the touch of a ghoul",1
"and tonker heard his breath offending against that silence, and his heart was like mad drums in a night attack, and a string of one of his sandals went tap on a rung of a ladder, and the leaves of the forest were mute, and the breeze of the night was still; and tonker prayed that a mouse or a mole might make any noise at all, but not a creature stirred, even nuth was still",1
"and then and there, while yet he was undiscovered, the likely lad made up his mind, as he should have done long before, to leave those colossal emeralds where they were and have nothing further to do with the lean, high house of the gnoles, but to quit this sinister wood in the nick of time and retire from business at once and buy a place in the country",1
then he descended softly and beckoned to nuth,1
"but the gnoles had watched him through knavish holes that they bore in trunks of the trees, and the unearthly silence gave way, as it were with a grace, to the rapid screams of tonker as they picked him up from behind--screams that came faster and faster until they were incoherent",1
"and where they took him it is not good to ask, and what they did with him i shall not say",1
"nuth looked on for a while from the corner of the house with a mild surprise on his face as he rubbed his chin, for the trick of the holes in the trees was new to him; then he stole nimbly away through the dreadful wood",1
and did they catch nuth,1
"you ask me, gentle reader",1
"oh, no, my child (for such a question is childish)",1
nobody ever catches nuth,1
"the child that played about the terraces and gardens in sight of the surrey hills never knew that it was he that should come to the ultimate city, never knew that he should see the under pits, the barbicans and the holy minarets of the mightiest city known",1
"i think of him now as a child with a little red watering-can going about the gardens on a summer's day that lit the warm south country, his imagination delighted with all tales of quite little adventures, and all the while there was reserved for him that feat at which men wonder",1
"looking in other directions, away from the surrey hills, through all his infancy he saw that precipice that, wall above wall and mountain above mountain, stands at the edge of the world, and in perpetual twilight alone with the moon and the sun holds up the inconceivable city of never",1
