Sentences,Label
"so now the riverlands rose against him, led by lord edmyn tully  of riverrun",1
"summoned to the defense of harrenhal, tully declared for house targaryen instead,  raised the dragon banner over his castle, and rode forth with his knights and archers to join his  strength to aegon's",1
his defiance gave heart to the other riverlords,1
"one by one, the lords of the  trident renounced harren and declared for aegon the dragon",1
"blackwoods, mallisters, vances,  brackens, pipers, freys, strongs  summoning their levies, they descended on harrenhal",1
"suddenly outnumbered, king harren the black took refuge in his supposedly impregnable  stronghold",1
"the largest castle ever raised in westeros, harrenhal boasted five gargantuan towers,  an inexhaustible source of fresh water, huge, subterranean vaults well stocked with provisions, and  massive walls of black stone higher than any ladder and too thick to be broken by any ram or  shattered by a trebuchet",1
harren barred his gates and settled down with his remaining sons and  supporters to withstand a siege,1
aegon of dragonstone was of a different mind,1
"once he had joined his power with that of edmyn  tully and the other riverlords to ring the castle, he sent a maester to the gates under a peace banner,  to parley",1
"harren emerged to meet him — an old man and grey, yet still fierce in his black armor",1
"each king had his banner-bearer and his maester in attendance, so the words that they exchanged  are still remembered",1
"yield now, aegon began, and you may remain as lord of the iron islands",1
"yield now, and  your sons will live to rule after you",1
"i have eight thousand men outside your walls   what is outside my walls is of no concern to me, said harren",1
"dragons fly   i built in stone, said harren",1
"stone does not burn   to which aegon said, when the sun sets, your line shall end   it is said that harren spat at that and returned to his castle",1
"once inside, he sent every man of his  to the parapets, armed with spears and bows and crossbows, promising lands and riches to  whichever of them could bring the dragon down",1
"had i a daughter, the dragonslayer could claim  her hand as well, harren the black proclaimed",1
"instead i will give him one of tully's daughters,  or all three if he likes",1
"or he may pick one of blackwood's whelps, or strong's, or any girl born of  these traitors of the trident, these lords of yellow mud then harren the black retired to his  tower, surrounded by his household guard, to sup with his remaining sons",1
"as the last light of the sun faded, black harren's men stared into the gathering darkness,  clutching their spears and crossbows",1
"when no dragon appeared, some may have thought that  aegon's threats had been hollow",1
"but aegon targaryen took balerion up high, through the clouds,  up and up until the dragon was no bigger than a fly upon the moon",1
"only then did he descend, well  inside the castle walls",1
"on wings as black as pitch, balerion plunged through the night, and when  the great towers of harrenhal appeared beneath him, the dragon roared his fury and bathed them in  black fire, shot through with swirls of red",1
the destruction of harrenhal,1
"wood and  wool, hemp and straw, bread and salted beef and grain, all took fire",1
nor were harren's ironmen  made of stone,1
"smoking, screaming, shrouded in flames, they ran across the yards and tumbled from  the wallwalks to die upon the ground below",1
and even stone will crack and melt if a fire is hot  enough,1
"the riverlords outside the castle walls said later that the towers of harrenhal glowed red  against the night, like five great candles ",1
"and like candles, they began to twist and melt, as  runnels of molten stone ran down their sides",1
harren and his last sons died in the fires that engulfed his monstrous fortress that night,1
"house  hoare died with him, and so too did the iron islands' hold on the riverlands",1
"the next day, outside  the smoking ruins of harrenhal, king aegon accepted an oath of fealty from edmyn tully, lord of  riverrun, and named him lord paramount of the trident",1
the other riverlords did homage as well  — to aegon as king and to edmyn tully as their liege lord,1
"when the ashes had cooled enough to  allow men to enter the castle safely, the swords of the fallen, many shattered or melted or twisted  into ribbons of steel by dragonfire, were gathered up and sent back to the aegonfort in wagons",1
"south and east, the storm king's bannermen proved considerably more loyal than king  harren's",1
argilac the arrogant gathered a great host about him at storm's end,1
"the seat of the  durrandons was a mighty fastness, its great curtain wall even thicker than the walls of harrenhal",1
it  too was thought to be impregnable to assault,1
"word of king harren's end soon reached the ears of  his old enemy king argilac, however",1
"lords fell and buckler, falling back before the approaching  host (lord errol had been killed), had sent him word of queen rhaenys and her dragon",1
"the old  warrior king roared that he did not intend to die as harren had, cooked inside his own castle like a    suckling pig with an apple in his mouth",1
"no stranger to battle, he would decide his own fate, sword  in hand",1
"so argilac the arrogant rode forth from storm's end one last time, to meet his foes in the  open field",1
"the storm king's approach was no surprise to orys baratheon and his men; queen rhaenys,  flying meraxes, had witnessed argilac 's departure from storm's end and was able to give the  hand a full accounting of the enemy's numbers and dispositions",1
"orys took up a strong position on  the hills south of bronzegate, and dug in there on the high ground to await the coming of the  stormlanders",1
"as the armies came together, the stormlands proved true to their name",1
"a steady rain began to  fall that morning, and by midday had turned into a howling gale",1
"king argilac 's lords bannermen  urged him to delay his attack until the next day, in hopes the rain would pass, but the storm king  outnumbered the conquerors almost two to one and had almost four times as many knights and  heavy horse",1
"the sight of the targaryen banners flapping sodden above his own hills enraged him,  and the battle-seasoned old warrior did not fail to note that the rain was blowing from the south,  into the faces of the targaryen men on their hills",1
"so argilac the arrogant gave the command to  attack, and the battle known to history as the last storm began",1
"the fighting lasted well into the night, a bloody business, and far less one-sided than aegon's  conquest of harrenhal",1
"thrice argilac the arrogant led his knights against the baratheon positions,  but the slopes were steep and the rains had turned the ground soft and muddy, so the warhorses  struggled and foundered, and the charges lost all cohesion and momentum",1
the stormlanders fared  better when they sent their spearmen up the hills on foot,1
"blinded by the rain, the invaders did not  see them climbing until it was too late, and the wet bowstrings of the archers made their bows  useless",1
"one hill fell, then another, and the third and final charge of the storm king and his knights  broke through the baratheon center ",1
only to come upon queen rhaenys and meraxes,1
"even on the  ground, the dragon proved formidable",1
"dickon morrigen and the bastard of blackhaven,  commanding the vanguard, were engulfed in dragonflame, along with the knights of king argilac 's  personal guard",1
"the warhorses panicked and fled in terror, crashing into riders behind them and  turning the charge into chaos",1
the storm king himself was thrown from his saddle,1
yet still argilac continued to battle,1
"when orys baratheon came down the muddy hill with his  own men, he found the old king holding off half a dozen men, with as many corpses at his feet",1
"stand aside, baratheon commanded",1
"he dismounted, so as to meet the king on equal footing, and  offered the storm king one last chance to yield",1
argilac cursed him instead,1
"and so they fought, the  old warrior king with his streaming white hair and aegon's fierce, black-bearded hand",1
"each man  took a wound from the other, it was said, but in the end the last of the durrandon got his wish and  died with a sword in his hand and a curse on his lips",1
"the death of their king took all heart out of  the stormlanders, and as the word spread that argilac had fallen, his lords and knights threw down  their swords and fled",1
"for a few days it was feared that storm's end might suffer the same fate as harrenhal, for  argilac 's daughter argella barred her gates at the approach of orys baratheon and the targaryen  host, and declared herself the storm queen",1
"rather than bend the knee, the defenders of storm's  end would die to the last man, she promised when queen rhaenys flew meraxes into the castle to  parley",1
"you may take my castle, but you will win only bones and blood and ashes, she  announced ",1
but the soldiers of the garrison proved less eager to die,1
"that night they raised a     peace banner, threw open the castle gate, and delivered lady argella gagged, chained, and naked  to the camp of orys baratheon",1
"orys baratheon , the first lord of storm's end",1
"and afterward, to honor the fallen king, he took the arms and words of the durrandon for his     own",1
"the crowned stag became his sigil, storm's end became his seat, and lady argella his wife",1
"with both the riverlands and stormlands now under the control of aegon the dragon and his  allies, the remaining kings of westeros saw plainly that their own turns were coming",1
"at  winterfell, king torrhen called his banners; given the vast distances in the north, he knew that  assembling an army would take time",1
"queen sharra of the vale, regent for her son ronnel, took  refuge in the eyrie, looked to her defenses, and sent an army to the bloody gate, gateway to the  vale of arryn",1
"in her youth queen sharra had been lauded as the flower of the mountain, the  fairest maid in all the seven kingdoms",1
"perhaps hoping to sway aegon with her beauty, she sent  him a portrait of herself and offered herself to him in marriage, provided he named her son ronnel  as his heir",1
"though the portrait did finally reach him, it is not known whether aegon targaryen  ever replied to her proposal; he had two queens already, and sharra arryn was by then a faded  flower, ten years his elder",1
"meanwhile, the two great western kings had made common cause and assembled their own  armies, intent on putting an end to aegon for good and all",1
"from highgarden marched mern ix of  house gardener, king of the reach, with a mighty host",1
"beneath the walls of castle goldengrove,  seat of house rowan, he met loren i lannister, king of the rock, leading his own host down from  the westerlands",1
"together the two kings commanded the mightiest host ever seen in westeros: an  army fifty-five thousand strong, including some six hundred lords great and small and more than  five thousand mounted knights",1
"our iron fist, boasted king mern",1
"his four sons rode beside him,  and both of his young grandsons attended him as squires",1
the two kings did not linger long at goldengrove; a host of such size must remain on the march  lest it eat the surrounding countryside bare,1
"the allies set out at once, marching north by northeast  through tall grasses and golden fields of wheat",1
"advised of their coming in his camp beside the gods eye, aegon gathered his own strength and  advanced to meet these new foes",1
"he commanded only a fifth as many men as the two kings, and  much of his strength was made up of men sworn to the riverlords, whose loyalty to house  targaryen was of recent vintage and untested",1
"with the smaller host, however, aegon was able to  move much more quickly than his foes",1
"at the town of stoney sept, both his queens joined him with  their dragons — rhaenys from storm's end, and visenya from crackclaw point, where she had  accepted many fervent pledges of fealty from the local lords",1
together the three targaryens  watched from the sky as aegon's army crossed the headwaters of the blackwater rush and raced  south,1
"the two armies came together amongst the wide, open plains south of the blackwater, near to  where the goldroad would run one day",1
the two kings rejoiced when their scouts returned to them  to report targaryen numbers and dispositions,1
"they had five men for every one of aegon's, it  seemed, and the disparity in lords and knights was even greater",1
"and the land was wide and open,  all grass and wheat as far as the eye could see, ideal for heavy horse",1
"aegon targaryen did not  command the high ground, as orys baratheon had at the last storm; the ground was firm, not  muddy",1
nor were they troubled by rain,1
"the day was cloudless, though windy",1
there had been no  rain for more than a fortnight,1
"king mern had brought half again as many men to the battle as king loren, and so demanded the  honor of commanding the center",1
"his son and heir, edmund, was given the vanguard",1
"king loren  and his knights formed the right, lord oakheart the left",1
"with no natural barriers to anchor the     targaryen line, the two kings meant to sweep around aegon on both flanks, then take him in the  rear, whilst their iron fist, a great wedge of armored knights and high lords, smashed through  aegon's center",1
"aegon targaryen drew his own men up in a rough crescent bristling with spears and pikes, with  archers and crossbowmen just behind and light cavalry on either flank",1
"he gave command of his  host to jon mooton, lord of maidenpool, one of the first foes to come over to his cause",1
"the king  himself intended to do his fighting from the sky, beside his queens",1
aegon had noted the absence of  rain as well; the grass and wheat that surrounded the armies was tall and ripe for harvest ,1
and  very dry,1
the targaryens waited until the two kings sounded their trumpets and started forward beneath a  sea of banners,1
"king mern himself led the charge against the center on his golden stallion, his son  gawen beside him with his banner, a great green hand upon a field of white",1
"roaring and  screaming, urged on by horns and drums, the gardeners and lannisters charged through a storm of  arrows down onto their foes, sweeping aside the targaryen spearmen, shattering their ranks",1
but by  then aegon and his sisters were in the air,1
"aegon flew above the ranks of his foes upon balerion, through a storm of spears and stones and  arrows, swooping down repeatedly to bathe his foes in flame",1
rhaenys and visenya set fires  upwind of the enemy and behind them,1
the dry grasses and stands of wheat went up at once,1
the  wind fanned the flames and blew the smoke into the faces of the advancing ranks of the two kings,1
"the scent of fire sent their mounts into panic, and as the smoke thickened, horse and rider alike  were blinded",1
their ranks began to break as walls of fire rose on every side of them,1
"lord  mooton' s men, safely upwind of the conflagration, waited with their bows and spears and made  short work of the burned and burning men who came staggering from the inferno",1
"the field of fire, the battle was named afterward",1
more than four thousand men died in the flames,1
another thousand perished from sword and  spears and arrows,1
"tens of thousands suffered burns, some so bad that they remained scarred for  life",1
"king mern ix was amongst the dead, together with his sons, grandsons, brothers, cousins, and  other kin",1
one nephew survived for three days,1
"when he died of his burns, house gardener died  with him",1
"king loren of the rock lived, riding through a wall of flame and smoke to safety when he  saw the battle lost",1
the targaryens lost fewer than a hundred men,1
queen visenya took an arrow in one shoulder but  soon recovered,1
"as his dragons gorged themselves on the dead, aegon commanded that the swords  of the slain be gathered up and sent downriver",1
loren lannister was captured the next day,1
"the king of the rock laid his sword and crown at  aegon's feet, bent the knee, and did him homage",1
"and aegon, true to his promises, lifted his beaten  foe back to his feet and co nfi rmed him in his lands and lordship, naming him lord of easterly rock  and warden of the west",1
"lord loren's bannermen followed his example, and so too did many lords  of the reach, those who had survived the dragonfire",1
"yet the conquest of the west remained incomplete, so king aegon parted from his sisters and  marched at once for highgarden, hoping to secure its surrender before some other claimant could  seize it for his own",1
"he found the castle in the hands of its steward, harlan tyrell, whose forebears  had served the gardeners for centuries",1
tyrell yielded up the keys to the castle without a fight and  pledged his support to the conquering king,1
"in reward aegon granted him highgarden and all its     domains, naming him warden of the south and lord paramount of the mander, and giving him  dominion over all house gardener's former vassals",1
"it was king aegon's intent to continue his march south and enforce the submission of oldtown,  the arbor, and dome, but whilst at highgarden the word of a new challenge came to his ears",1
"torrhen stark, king in the north, had crossed the neck and entered the riverlands, leading an army  of savage northmen thirty thousand strong",1
"aegon at once started north to meet him, racing ahead of  his army on the wings ofbalerion, the black dread",1
"he sent word to his two queens as well, and to  all the lords and knights who had bent the knee to him after harrenhal and the field of fire",1
"when torrhen stark reached the banks of the trident, he found a host half again the size of his  own awaiting him south of the river",1
"riverlords, westermen, stormlanders, men of the reach  all  had come",1
"and above their camp balerion, meraxes, and vhagar prowled the sky in ever-widening  circles",1
"torrhen's scouts had seen the mins of harrenhal, where slow, red fires still burned beneath the  mbble",1
the king in the north had heard many accounts of the field of fire as well,1
he knew that  the same fate might await him if he tried to force a crossing of the river,1
"some of his lords  bannermen urged him to attack all the same, insisting that northern valor would carry the day",1
others urged him to fall back to moat cailin and make his stand there on northern soil,1
"the king's  bastard brother brandon snow offered to cross the trident alone under cover of darkness, to slay  the dragons whilst they slept",1
king torrhen did send brandon snow across the trident,1
"but he crossed with three maesters by  his side, not to kill but to treat",1
all through the night messages went back and forth,1
"the next  morning, torrhen stark himself crossed the trident",1
"there upon the south bank of the trident, he  knelt, laid the ancient crown of the kings of winter at aegon's feet, and swore to be his man",1
"he  rose as lord of winterfell and warden of the north, a king no more",1
"from that day to this day,  torrhen stark is remembered as the king who knelt ",1
"but no northman left his burned bones  beside the trident, and the swords aegon collected from lord stark and his vassals were not  twisted or melted or bent",1
"aegon turned south once  more, marching toward oldtown, whilst his two sisters mounted their dragons — visenya for a  second attempt at the vale of arryn, and rhaenys for sunspear and the deserts of dome",1
"sharra arryn had strengthened the defenses of gulltown, moved a strong host to the bloody  gate, and tripled the size of the garrisons in stone, snow, and sky, the waycastles that guarded the  approach to the eyrie",1
"all these defenses proved useless against visenya targaryen, who rode  vhagar's leathery wings above them all and landed in the eyrie's inner courtyard",1
"when the regent  of the vale rushed out to confront her, with a dozen guards at her back, she found visenya with  ronnel arryn seated on her knee, staring at the dragon, wonder-struck",1
"mother, can i go flying  with the lady the boy king asked",1
"no threats were spoken, no angry words exchanged",1
the two  queens smiled at one another and exchanged courtesies instead,1
"then lady sharra sent for the three  crowns (her own regent's coronet, her son's small crown, and the falcon crown of mountain and  vale that the arryn kings had worn for a thousand years), and surrendered them to queen visenya,  along with the swords of her garrison",1
and it was said afterward that the little king flew thrice  about the summit of the giant's lance and landed to find himself a little lord,1
thus did visenya  targaryen bring the vale of arryn into her brother's realm   rhaenys targaryen had no such easy conquest,1
"a host of dornish spearmen guarded the prince's  pass, the gateway through the red mountains, but rhaenys did not engage them",1
"she flew above the  pass, above the red sands and the white, and descended upon vaith to demand its submission, only  to find the castle empty and abandoned",1
"in the town beneath its walls, only women and children and  old men remained",1
"when asked where their lords had gone, they would only say, away rhaenys  followed the river downstream to godsgrace, seat of house allyrion, but it too was deserted",1
on  she flew,1
"where the greenblood met the sea, rhaenys came upon the planky town, where  hundreds of poleboats, fishing skiffs, barges, houseboats, and hulks sat baking in the sun, joined  together with ropes and chains and planks to make a floating city, yet only a few old women and  small children appeared to peer up at her as meraxes circled overhead",1
the meeting between meria martell and rhaenys targaryen,1
"meria martell was eighty years of  age, the maesters tell us, and had ruled the dornishmen for sixty of those years",1
"she was very fat,  blind, and almost bald, her skin sallow and sagging",1
"argilac the arrogant had named her the    yellow toad of dome, but neither age nor blindness had dulled her wits",1
"i will not fight you, princess meria told rhaenys, nor will i kneel to you",1
dome has no king,1
"tell your brother that   i shall, rhaenys replied, but we will come again, princess, and the next time we shall come  with fire and blood   your words, said princess meria",1
"ours are unbowed, unbent, unbroken",1
"you may burn us,  my lady ",1
"but you will not bend us, break us, or make us bow",1
this is dome,1
you are not wanted  here,1
"return at your peril   thus queen and princess parted, and dome remained unconquered",1
"to the west, aegon targaryen met a warmer welcome",1
"the greatest city in all of westerns,  oldtown was ringed about with massive walls and ruled by the hightowers of hightower, the  oldest, richest, and most powerful of the noble houses of the reach",1
oldtown was also the center of  the faith,1
"there dwelt the high septon, father of the faithful, the voice of the new gods on earth,  who commanded the obedience of millions of the devout throughout the realms (save in the north,  where the old gods still held sway), and the blades of the faith militant, the fighting orders the  smallfolk called the stars and swords",1
"yet when aegon targaryen and his host approached oldtown, they found the city gates open,  and lord hightower waiting to make his submission",1
"as it happened, when word of aegon's  landing first reached oldtown, the high septon had locked himself within the starry sept for seven  days and seven nights, seeking after the guidance of the gods",1
"he took no nourishment but bread and  water, it was said, and spent all his waking hours in prayer, moving from one altar to the next",1
"and  on the seventh day, the crone had lifted her golden lamp to show him the path ahead",1
"if oldtown  took up arms against aegon the dragon, his high holiness saw, the city would surely burn, and the  hightower and the citadel and the starry sept would be cast down and destroyed",1
"manfred hightower, lord of oldtown, was a cautious lord, and godly",1
"one of his younger sons  served with the warrior's sons, and another had only recently taken vows as a septon",1
"when the  high septon told him of the vision vouchsafed him by the crone, lord hightower determined that  he would not oppose the conqueror by force of arms",1
"thus it was that no men from oldtown  burned on the field of fire, though the hightowers were bannermen to the gardeners of  highgarden",1
"and thus it was that lord manfred rode forth to greet aegon the dragon as he  approached, and to offer up his sword, his city, and his oath",1
"(some say that lord hightower also  offered up the hand of his youngest daughter, which aegon declined politely, lest it offend his two  queens)",1
"three days later, in the starry sept, his high holiness himself anointed aegon with the seven  oils, placed a crown upon his head, and proclaimed him aegon of house targaryen, the first of  his name, king of the andals, the rhoynar, and the first men, lord of the seven kingdoms, and  protector of the realm",1
"(seven kingdoms was the style used, though dome had not submitted",1
"nor would it, for more than a century to come)",1
"only a handful of lords had been present for aegon's first coronation at the mouth of the  blackwater, but hundreds were on hand to witness his second, and tens of thousands cheered him  afterward in the streets of oldtown as he rode through the city on balerion's back",1
amongst those  at aegon's second coronation were the maesters and archmaesters of the citadel,1
"perhaps for that  reason, it was this coronation, rather than the aegonfort crowning or the day of aegon's landing,     that became fixed as the start of aegon's reign",1
"thus were the seven kingdoms of westeros hammered into one great realm, by the will of  aegon the conqueror and his sisters",1
"many thought that king aegon would make oldtown his royal seat after the wars were done,  whilst others thought he would rule from dragonstone, the ancient island citadel of house  targaryen",1
"the king surprised them all by proclaiming his intent to make his court in the new town  already rising beneath the three hills at the mouth of the blackwater rush, at the place where he  and his sisters had first set foot on the soil of westeros",1
"king's landing, the new town was called",1
"from there aegon the dragon ruled his realm, holding court from a great metal seat made from the  melted, twisted, beaten, and broken blades of all his fallen foes, a perilous seat that would soon be  known through all the world as the iron throne of westeros",1
il dfc j   l j   k» f mmt   'tarciaryen   i hlf fwu   (g&ijs   il,1
"the seven  warring kingdoms had rarely been at peace within their own borders let alone without them, and  uniting them under one rule required a truly remarkable man",1
so it was fortunate for the realm that  aegon was such a man — a man with vision and determination aplenty,1
and though his vision of a  united westeros proved harder to realize than aegon might have believed — not to mention far costlier  — it was a vision that shaped the course of history for hundreds of years to come,1
it was aegon who saw a great royal city to rival and surpass lannisport and oldtown spring up  around his crude aegonfort,1
"and while king's landing might have been a crowded, muddy, and  stinking place at its outset, it was always full of activity",1
"a makeshift sept constructed out of the hulk  of a cog on the blackwater served the common people, and soon a much grander sept was raised on  visenya's hill with money sent by the high septon",1
(this would be later joined by the sept of  remembrance on the hill of rhaenys as a memorial to the queen),1
"where once only fishing boats  were seen, now cogs and galleys from oldtown, lannisport, the free cities, and even the summer  isles began to appear as the flow of trade shifted from duskendale and maidenpool to king's  landing",1
"the aegonfort itself grew larger, bursting past its initial palisade to encompass more of  aegon's high hill, and a new wooden keep was raised, its walls fifty feet high",1
"it stood until 35 ac,  when aegon tore it down so that the red keep could be raised as a castle fit for the targaryens and  their heirs",1
"according to the history of archmaester gyldayn, it was suggested at court that aegon left  queen visenya in charge of building the red keep so that he would not have to endure her  presence on dragonstone",1
"in their later years, their relationship — never a warm one to  begin with — had grown even more distant",1
"by 10 ac, king's landing had become a true city, and by 25 ac it had surpassed white harbor  and gulltown to become the realm's third largest city",1
"and yet, for much of this time, it was a city  without walls",1
"it may be that aegon and his sisters thought that no one would dare assault a city that  held dragons, but in 1 9 ac word came of a pirate fleet sacking tall trees town in the summer isles,  carrying off thousands into slavery and a fortune in wealth",1
troubled by this — and realizing that he  and visenya were not always at king's landing — aegon at last commanded that walls be raised,1
"grand maester gawen and the hand, ser osmund strong, were given charge of the project",1
"aegon  decreed there should be room enough for the city to expand within those walls, and that seven great  gatehouses would defend seven gates, in honor of the seven",1
"construction began the next year, and by  26 ac it was completed",1
"as the city and its prosperity grew, so did that of the realm",1
this was in part due to the  conqueror's efforts to win the respect of his vassals and that of the smallfolk,1
"in this, he was often    aided by queen rhaenys (whilst she lived), for whom the smallfolk were of special concern",1
"she was  likewise a patron to singers and bards — something her sister, queen visenya, thought a waste, but  those singers made songs of praise for the targaryens and carried them throughout the realm",1
"and if  those songs also contained bold lies that made aegon and his sisters seem all the more glorious, the  queen did not rue it ",1
although the maesters might,1
the queen also did much to bring the realm together through the marriages she arranged between  far-flung houses,1
"thus, rhaenys 's death in dome in 10 ac, and the wrath that followed it, was felt by  much of the realm, who had loved the beautiful, kindhearted queen",1
"yet despite a reign covered in glory, the first dornish war stood out as aegon's one great defeat",1
"the first dornish war began boldly in 4 ac, and ended in 13 ac after years of tragedy and spilled  blood",1
many were the calamities of that war,1
"the death of rhaenys, the years of the dragon's wroth,  the murdered lords, the would-be assassins in king's landing and the red keep itself; it was a black  time",1
but out of all the tragedy was born one glorious thing: the sworn brotherhood of the kingsguard,1
"when aegon and visenya placed prices on the heads of the dornish lords, many were murdered, and  in retaliation the dornishmen hired their own catspaws and killers",1
"on one occasion in 10 ac, aegon  and visenya were both attacked in the streets of king's landing, and if not for visenya and dark  sister, the king might not have survived",1
"despite this, the king still believed that his guards were  sufficient to his defense; visenya convinced him otherwise",1
"(it is recorded that when aegon pointed  out his guardsmen, visenya drew dark sister and cut his cheek before his guards could react",1
"your  guards are slow and lazy, visenya is reported to have said, and the king was forced to agree)",1
early king's landing and the aegonfort,1
"seven champions for the  lord of the seven kingdoms, who would all be knights",1
"she modeled their vows upon those of the  night's watch, so that they would forfeit all things save their duty to the king",1
"and when aegon spoke  of a grand tourney to choose the first kingsguard, visenya dissuaded him, saying he needed more than  skill in arms to protect him; he also needed unwavering loyalty",1
"the king entrusted visenya with  selecting the first members of the order, and history shows he was wise to do so: two died defending  him, and all served to the end of their days with honor",1
"the white book recounts their names, as it has  recorded the name and deeds of every knight who swore the vows: ser corlys velaryon, the first  lord commander; ser richard roote; ser addison hill, bastard of cornfield; ser gregor goode and  ser griffith goode, brothers; ser humfrey the mummer, a hedge knight; and ser robin darklyn,  called darkrobin, the first of many darklyns to wear the white cloak",1
"the rule of six, now part of the common law, was established by rhaenys as she sat the  iron throne while the king was upon one of his progresses",1
a petition was made by the  brothers of a woman who had been beaten to death by her husband after he caught her with  another,1
"he defended himself by rightly noting that it was lawful for a man to chastise an  adulterous wife (which was true enough, though in dome, matters are elsewise) so long as  he used a rod no thicker than a thumb",1
"however, he had struck her a hundred times,  according to the brothers, and this he did not deny",1
"after deliberating with the maesters and  septons, rhaenys declared that, whilst the gods made women to be dutiful to their husbands  and so could be lawfully beaten, only six blows might ever be struck — one for each of the  seven, save the stranger, who was death",1
"for this reason, she declared that ninety-four of  the husband's blows had been unlawful and agreed that the dead woman's brothers could  match those blows upon the husband",1
having established councillors early on — who in jaehaerys i's day formed the small council that  would advise the kings thereafter — aegon the conqueror often left the day-to-day governance of the  realm to his sisters and these trusted councillors,1
"and instead, he worked to knit the realm together  with his presence — to awe his subjects and (when needed) frighten them",1
"for half the year the king  flew between king's landing and dragonstone by turns, for whilst the city was his royal seat, the isle  that smelled of sulfur and brimstone and the salt sea was the place he loved the best",1
but the other half  of the year he dedicated to the royal progress,1
"he traveled throughout the realm for the rest of his life,  until his final progress in 33 ac — making a point of paying his respects to the high sep ton in the  starry sept each time he visited oldtown, guesting beneath the roofs of the lords of the great houses  (even winterfell, on that last progress), and beneath the roofs of many lesser lords, knights, and  common innkeepers",1
"the king brought a glittering train with him wherever he went; in one progress,  fully a thousand knights followed him, and many lords and ladies of the court besides",1
"in these progresses, the king was accompanied not only by his courtiers but by maesters and  septons as well",1
"six maesters were often in his company to advise him upon the local laws and  traditions of the former realms, so that he might rule in judgment at the courts he held",1
"rather than  attempting to unify the realm under one set of laws, he respected the differing customs of each region    and sought to judge as their past kings might have",1
(it would be left for a later king to bring the laws  of the realm into accord),1
"from the conclusion of the first dornish war until aegon's death in 37 ac,  the realm was at peace, and aegon ruled with wisdom and forbearance",1
he had given the realm both  an heir and a spare by his two wives: the elder prince aenys by rhaenys (long dead) and the  younger prince maegor by visenya,1
"the accounts agree that he was in  the chamber of the painted table, recounting to his grandsons aegon and viserys the tales of his  conquests, when he stumbled in his speech and collapsed",1
"it was a stroke, the maesters said, and the  dragon passed quickly and in peace",1
"his body was burned in the yard of dragonstone's citadel, as  was the custom of the targaryens and the valyrians before them",1
"aenys, the prince of dragonstone  and heir to the iron throne, was at highgarden when he learned of his father's death and swiftly flew  on his dragon to receive his crown",1
but all who followed aegon the conqueror on the iron throne  found the realm far less amenable to their rule,1
"a enys i    when the dragon passed at the age of four-and-sixty, his reign had been uncontested by all  save the dornishmen",1
"he had ruled wisely: showing himself well during his royal progresses,  displaying due deference to the high septons, rewarding those who served well, and aiding those  who required it",1
yet beneath the surface of this largely peaceful rule was a roiling cauldron of  dissent,1
"in their hearts, many of his subjects still cherished the old days, when the great houses ruled  their own domains with unquestioned sovereignty",1
"others wished vengeance, for loved ones killed in  the wars",1
"and still others saw the targaryens as abominations: brothers wed to sisters, with their  incestuous couplings producing misbegotten heirs",1
"the strength of aegon and his sisters — and their  dragons — had been enough to subdue those who opposed them, but the same could not be said for  their heirs",1
"it was aenys, aegon's firstborn son by his beloved rhaenys, who came to the throne in the year 37  ac at the age of thirty",1
"he was crowned with great ceremony in the red keep in the midst of its  construction, donning an ornate golden crown rather than his father's circlet of valyrian steel",1
"but though his father and brother, maegor (who was visenya's child), were both warriors born,  aenys was made of different stuff",1
he had begun life as a weak and sickly infant and remained so  throughout his earliest years,1
"rumors abounded that this could be no true son of aegon the conqueror,  who had been a warrior without peer",1
"in fact, it was well-known that queen rhaenys delighted in  handsome singers and witty mummers; perhaps one of these might have fathered the child",1
but the  rumors dampened and eventually died when the sickly child was given a young hatchling who was  named quicksilver,1
"and as the dragon grew, so too did aenys",1
"moreover, he hungered too much for approval, and this led him to dither and hesitate over his  decisions for fear of disappointing one side or another",1
it was this flaw that most marred his reign and     brought him to an early and ignominious end,1
"after the conqueror's death, it did not take long before challenges to the targaryen rule emerged",1
"the first of these was the bandit and outlaw named harren the red, who claimed to be a grandson of  harren the black",1
"with the help of a castle servant, harren the red seized both harrenhal and its  current ruler, the infamous lord gargon (remembered as gargon the guest for his custom of attending  every wedding in his domain to exercise his right to first night)",1
lord gargon was gelded in the  castle's godswood and left to bleed to death while red harren proclaimed himself lord of harrenhal  and king of the rivers,1
"all this took place while the king guested at riverrun, the seat of the tullys",1
"but by the time aenys  and lord tully moved to deal with this threat, they found harrenhal empty, gargon's loyal men put to  the sword, and harren the red and his followers returned to banditry",1
"more rebels soon appeared in the vale and the iron islands, while a dornishman naming himself  the vulture king gathered thousands of followers to stand against the targaryens",1
"grand maester  gawen wrote that the king was stunned by this news, for aenys fancied himself beloved of the  commons",1
"and the king again acted indecisively: at first commanding that a host sail for the vale to  deal with the usurper jonos arryn, who had imprisoned his own brother lord ronnel, then suddenly  recalling the order for fear that harren the red and his men might infiltrate king's landing",1
the king  even determined to call a great council to discuss how to deal with these matters,1
"fortunately for the  realm, others acted more swiftly",1
"lord royce of runestone gathered forces that swept away the rebels under jonos arryn, penning  him and his followers in the eyrie — although this led directly to the murder of the imprisoned lord  ronnel, when jonos sent his brother flying out the moon door to his death",1
"yet the eyrie proved no  safe haven when prince maegor came calling on the back of balerion, the black dread — the dragon  that he had always desired and could finally claim following his father's death",1
"jonos and his  followers all died by the noose, at maegor' s hand",1
