Sentences,Label
"at that king pellinore rode swiftly on, and came to where he saw the two knights fighting, hard by where two pavilions stood",1
"and when he looked in one of them he saw the lady that was his quest, and with her the two squires of the two knights who fought",1
"fair lady, said he, ye must come with me unto arthur's court",1
"sir knight, said the two squires, yonder be two knights fighting for this lady; go part them, and get their consent to take her, ere thou touch her",1
"ye say well, said king pellinore, and rode between the combatants, and asked them why they fought",1
"sir knight, said the one, yon lady is my cousin, mine aunt's daughter, whom i met borne away against her will, by this knight here, with whom i therefore fight to free her",1
"sir knight, replied the other, whose name was hantzlake of wentland, this lady got i, by my arms and prowess, at king arthur's court to-day",1
"that is false, said king pellinore; ye stole the lady suddenly, and fled away with her, before any knight could arm to stay thee",1
but it is my service to take her back again,1
"neither of ye shall therefore have her; but if ye will fight for her, fight with me now and here",1
"well, said the knights, make ready, and we will assail thee with all our might",1
"then sir hantzlake ran king pellinore's horse through with his sword, so that they might be all alike on foot",1
"but king pellinore at that was passing wroth, and ran upon sir hantzlake, with a cry, keep well thy head",1
"and gave him such a stroke upon the helm as clove him to the chin, so that he fell dead to the ground",1
"when he saw that, the other knight refused to fight, and kneeling down said, take my cousin the lady with thee, as thy quest is; but as thou art a true knight, suffer her to come to neither shame nor harm",1
"so the next day king pellinore departed for camelot, and took the lady with him; and as they rode in a valley full of rough stones, the damsel's horse stumbled and threw her, so that her arms were sorely bruised and hurt",1
"and as they rested in the forest for the pain to lessen, night came on, and there they were compelled to make their lodging",1
a little before midnight they heard the trotting of a horse,1
"be ye still, said king pellinore, for now we may hear of some adventure, and therewith he armed him",1
"then he heard two knights meet and salute each other, in the dark; one riding from camelot, the other from the north",1
what tidings at camelot,1
said one,1
"by my head, said the other, i have but just left there, and have espied king arthur's court, and such a fellowship is there as never may be broke or overcome; for wellnigh all the chivalry of the world is there, and all full loyal to the king, and now i ride back homewards to the north to tell our chiefs, that they waste not their strength in wars against him",1
"as for all that, replied the other knight, i am but now from the north, and bear with me a remedy, the deadliest poison that ever was heard tell of, and to camelot will i with it; for there we have a friend close to the king, and greatly cherished of him, who hath received gifts from us to poison him, as he hath promised soon to do",1
"beware, said the first knight, of merlin, for he knoweth all things, by the devil's craft",1
"i will not fear for that, replied the other, and so rode on his way",1
"anon king pellinore and the lady passed on again; and when they came to the well at which the lady with the wounded knight had sat, they found both knight and damsel utterly devoured by lions and wild beasts, all save the lady's head",1
"when king pellinore saw that, he wept bitterly, saying, alas",1
i might have saved her life had i but tarried a few moments in my quest,1
wherefore make so much sorrow now,1
said the lady,1
"i know not, answered he, but my heart grieveth greatly for this poor lady's death, so fair she was and young",1
"then he required a hermit to bury the remains of the bodies, and bare the lady's head with him to camelot, to the court",1
"when he was arrived, he was sworn to tell the truth of his quest before the king and queen, and when he had entered the queen somewhat upbraided him, saying, ye were much to blame that ye saved not that lady's life",1
"madam, said he, i shall repent it all my life",1
"ay, king, quoth merlin, who suddenly came in, and so ye ought to do, for that lady was your daughter, not seen since infancy by thee",1
"and she was on her way to court, with a right good young knight, who would have been her husband, but was slain by treachery of a felon knight, lorraine le savage, as they came; and because thou wouldst not abide and help her, thy best friend shall fail thee in thine hour of greatest need, for such is the penance ordained thee for that deed",1
"then did king pellinore tell merlin secretly of the treason he had heard in the forest, and merlin by his craft so ordered that the knight who bare the poison was himself soon after slain by it, and so king arthur's life was saved",1
"being now happily married, king arthur for a season took his pleasure, with great tournaments, and jousts, and huntings",1
"so once upon a time the king and many of his knights rode hunting in a forest, and arthur, king urience, and sir accolon of gaul, followed after a great hart, and being all three well mounted, they chased so fast that they outsped their company, and left them many miles behind; but riding still as rapidly as they could go, at length their horses fell dead under them",1
"then being all three on foot, and seeing the stag not far before them, very weary and nigh spent--what shall we do, said king arthur, for we are hard bested",1
"let us go on afoot, said king urience, till we can find some lodging",1
"at that they saw the stag lying upon the bank of a great lake, with a hound springing at his throat, and many other hounds trooping towards him",1
"so, running forward, arthur blew the death-note on his horn, and slew the hart",1
"then lifting up his eyes he saw before him on the lake a barge, all draped down to the water's edge, with silken folds and curtains, which swiftly came towards him, and touched upon the sands; but when he went up close and looked in, he saw no earthly creature",1
"then he cried out to his companions, sirs, come ye hither, and let us see what there is in this ship",1
"so they all three went in, and found it everywhere throughout furnished, and hung with rich draperies of silk and gold",1
"by this time eventide had come, when suddenly a hundred torches were set up on all sides of the barge, and gave a dazzling light, and at the same time came forth twelve fair damsels, and saluted king arthur by his name, kneeling on their knees, and telling him that he was welcome, and should have their noblest cheer, for which the king thanked them courteously",1
"then did they lead him and his fellows to a splendid chamber, where was a table spread with all the richest furniture, and costliest wines and viands; and there they served them with all kinds of wines and meats, till arthur wondered at the splendour of the feast, declaring he had never in his life supped better, or more royally",1
"after supper they led him to another chamber, than which he had never beheld a richer, where he was left to rest",1
"king urience, also, and sir accolon were each conducted into rooms of like magnificence",1
"and so they all three fell asleep, and being very weary slept deeply all that night",1
"but when the morning broke, king urience found himself in his own house in camelot, he knew not how; and arthur awaking found himself in a dark dungeon, and heard around him nothing but the groans of woful knights, prisoners like himself",1
"then said king arthur, who are ye, thus groaning and complaining",1
"and some one answered him, alas, we be all prisoners, even twenty good knights, and some of us have lain here seven years--some more--nor seen the light of day for all that time",1
for what cause,1
said king arthur,1
know ye not then yourself,1
they answered--we will soon tell you,1
"the lord of this strong castle is sir damas, and is the falsest and most traitorous knight that liveth; and he hath a younger brother, a good and noble knight, whose name is outzlake",1
"this traitor damas, although passing rich, will give his brother nothing of his wealth, and save what outzlake keepeth to himself by force, he hath no share of the inheritance",1
"he owneth, nevertheless, one fair rich manor, whereupon he liveth, loved of all men far and near",1
"but damas is as altogether hated as his brother is beloved, for he is merciless and cowardly: and now for many years there hath been war between these brothers, and sir outzlake evermore defieth damas to come forth and fight with him, body to body, for the inheritance; and if he be too cowardly, to find some champion knight that will fight for him",1
"and damas hath agreed to find some champion, but never yet hath found a knight to take his evil cause in hand, or wager battle for him",1
"so with a strong band of men-at-arms he lieth ever in ambush, and taketh captive every passing knight who may unwarily go near, and bringeth him into this castle, and desireth him either to fight sir outzlake, or to lie for evermore in durance",1
"and thus hath he dealt with all of us, for we all scorned to take up such a cause for such a false foul knight--but rather one by one came here, where many a good knight hath died of hunger and disease",1
"but if one of us would fight, sir damas would deliver all the rest",1
"god of his mercy send you deliverance, said king arthur, and sat turning in his mind how all these things should end, and how he might himself gain freedom for so many noble hearts",1
"anon there came a damsel to the king, saying, sir if thou wilt fight for my lord thou shalt be delivered out of prison, but else nevermore shalt thou escape with thy life",1
"nay, said king arthur, that is but a hard choice, yet had i rather fight than die in prison, and if i may deliver not myself alone, but all these others, i will do the battle",1
"yea, said the damsel, it shall be even so",1
"then, said king arthur, i am ready now, if but i had a horse and armour",1
"fear not, said she, that shalt thou have presently, and shalt lack nothing proper for the fight",1
"have i not seen thee, said the king, at king arthur's court",1
for it seemeth that thy face is known to me,1
"nay, said the damsel, i was never there; i am sir damas' daughter, and have never been but a day's journey from this castle",1
"but she spoke falsely, for she was one of the damsels of morgan le fay, the great enchantress, who was king arthur's half-sister",1
"when sir damas knew that there had been at length a knight found who would fight for him, he sent for arthur, and finding him a man so tall and strong, and straight of limb, he was passingly well pleased, and made a covenant with him, that he should fight unto the uttermost for his cause, and that all the other knights should be delivered",1
"and when they were sworn to each other on the holy gospels, all those imprisoned knights were straightway led forth and delivered, but abode there one and all to see the battle",1
"in the meanwhile there had happened to sir accolon of gaul a strange adventure; for when he awoke from his deep sleep upon the silken barge, he found himself upon the edge of a deep well, and in instant peril of falling thereinto",1
"whereat, leaping up in great affright, he crossed himself and cried aloud, may god preserve my lord king arthur and king urience, for those damsels in the ship have betrayed us, and were doubtless devils and no women; and if i may escape this misadventure, i will certainly destroy them wheresoever i may find them",1
"with that there came to him a dwarf with a great mouth, and a flat nose, and saluted him, saying that he came from queen morgan le fay",1
"and she greeteth you well, said he, and biddeth you be strong of heart, for to-morrow you shall do battle with a strange knight, and therefore she hath sent you here excalibur, king arthur's sword, and the scabbard likewise",1
"and she desireth you as you do love her to fight this battle to the uttermost, and without any mercy, as you have promised her you would fight when she should require it of you; and she will make a rich queen for ever of any damsel that shall bring her that knight's head with whom you are to fight",1
"well, said sir accolon, tell you my lady queen morgan, that i shall hold to that i promised her, now that i have this sword--and, said he, i suppose it was to bring about this battle that she made all these enchantments by her craft",1
"you have guessed rightly, said the dwarf, and therewithal he left him",1
"then came a knight and lady, and six squires, to sir accolon, and took him to a manor house hard by, and gave him noble cheer; and the house belonged to sir outzlake, the brother of sir damas, for so had morgan le fay contrived with her enchantments",1
"now sir outzlake himself was at that time sorely wounded and disabled, having been pierced through both his thighs by a spear-thrust",1
"when, therefore, sir damas sent down messengers to his brother, bidding him make ready by to-morrow morning, and be in the field to fight with a good knight, for that he had found a champion ready to do battle at all points, sir outzlake was sorely annoyed and distressed, for he knew he had small chance of victory, while yet he was disabled by his wounds; notwithstanding, he determined to take the battle in hand, although he was so weak that he must needs be lifted to his saddle",1
"but when sir accolon of gaul heard this, he sent a message to sir outzlake offering to take the battle in his stead, which cheered sir outzlake mightily, who thanked sir accolon with all his heart, and joyfully accepted him",1
"so, on the morrow, king arthur was armed and well horsed, and asked sir damas, when shall we go to the field",1
"sir, said sir damas, you shall first hear mass",1
"and when mass was done, there came a squire on a great horse, and asked sir damas if his knight were ready, for our knight is already in the field",1
"then king arthur mounted on horseback, and there around were all the knights, and barons, and people of the country; and twelve of them were chosen to wait upon the two knights who were about to fight",1
"and as king arthur sat on horseback, there came a damsel from morgan le fay, and brought to him a sword, made like excalibur, and a scabbard also, and said to him, morgan le fay sendeth you here your sword for her great love's sake",1
"and the king thanked her, and believed it to be as she said; but she traitorously deceived him, for both sword and scabbard were counterfeit, brittle, and false, and the true sword excalibur was in the hands of sir accolon",1
"then, at the sound of a trumpet, the champions set themselves on opposite sides of the field, and giving rein and spur to their horses urged them to so great a speed that each smiting the other in the middle of the shield, rolled his opponent to the ground, both horse and man",1
"then starting up immediately, both drew their swords and rushed swiftly together",1
"and so they fell to eagerly, and gave each other many great and mighty strokes",1
"and as they were thus fighting, the damsel vivien, lady of the lake, who loved king arthur, came upon the ground, for she knew by her enchantments how morgan le fay had craftily devised to have king arthur slain by his own sword that day, and therefore came to save his life",1
"and arthur and sir accolon were now grown hot against each other, and spared not strength nor fury in their fierce assaults; but the king's sword gave way continually before sir accolon's, so that at every stroke he was sore wounded, and his blood ran from him so fast that it was a marvel he could stand",1
"when king arthur saw the ground so sore be-blooded, he bethought him in dismay that there was magic treason worked upon him, and that his own true sword was changed, for it seemed to him that the sword in sir accolon's hand was excalibur, for fearfully it drew his blood at every blow, while what he held himself kept no sharp edge, nor fell with any force upon his foe",1
"now, knight, look to thyself, and keep thee well from me, cried out sir accolon",1
"but king arthur answered not, and gave him such a buffet on the helm as made him stagger and nigh fall upon the ground",1
"then sir accolon withdrew a little, and came on with excalibur on high, and smote king arthur in return with such a mighty stroke as almost felled him; and both being now in hottest wrath, they gave each other grievous and savage blows",1
"but arthur all the time was losing so much blood that scarcely could he keep upon his feet yet so full was he of knighthood, that knightly he endured the pain, and still sustained himself, though now he was so feeble that he thought himself about to die",1
"sir accolon, as yet, had lost no drop of blood, and being very bold and confident in excalibur, even grew more vigorous and hasty in his assaults",1
but all men who beheld them said they never saw a knight fight half so well as did king arthur; and all the people were so grieved for him that they besought sir damas and sir outzlake to make up their quarrel and so stay the fight; but they would not,1
"so still the battle raged, till arthur drew a little back for breath and a few moments' rest; but accolon came on after him, following fiercely and crying loud, it is no time for me to suffer thee to rest, and therewith set upon him",1
"then arthur, full of scorn and rage, lifted up his sword and struck sir accolon upon the helm so mightily that he drove him to his knees; but with the force of that great stroke his brittle, treacherous sword broke short off at the hilt, and fell down in the grass among the blood, leaving the pommel only in his hand",1
"at that, king arthur thought within himself that all was over, and secretly prepared his mind for death, yet kept himself so knightly sheltered by his shield that he lost no ground, and made as though he yet had hope and cheer",1
"then said sir accolon, sir knight, thou now art overcome and canst endure no longer, seeing thou art weaponless, and hast lost already so much blood",1
"yet am i fully loth to slay thee; yield, then, therefore, to me as recreant",1
"nay, said king arthur, that may i not, for i have promised to do battle to the uttermost by the faith of my body while my life lasteth; and i had rather die with honour than live with shame; and if it were possible for me to die an hundred times, i had rather die as often than yield me to thee, for though i lack weapons, i shall lack no worship, and it shall be to thy shame to slay me weaponless",1
"aha, shouted then sir accolon, as for the shame, i will not spare; look to thyself, sir knight, for thou art even now but a dead man",1
"therewith he drove at him with pitiless force, and struck him nearly down; but arthur evermore waxing in valour as he waned in blood, pressed on sir accolon with his shield, and hit at him so fiercely with the pommel in his hand, as hurled him three strides backwards",1
"this, therefore, so confused sir accolon, that rushing up, all dizzy, to deliver once again a furious blow, even as he struck, excalibur, by vivien's magic, fell from out his hands upon the earth",1
"beholding which, king arthur lightly sprang to it, and grasped it, and forthwith felt it was his own good sword, and said to it, thou hast been from me all too long, and done me too much damage",1
"then spying the scabbard hanging by sir accolon's side, he sprang and pulled it from him, and cast it away as far as he could throw it; for so long as he had worn it, arthur new his life would have been kept secure",1
"oh, knight",1
"then said the king, thou hast this day wrought me much damage by this sword, but now art thou come to thy death, for i shall not warrant thee but that thou shalt suffer, ere we part, somewhat of that thou hast made me suffer",1
"and therewithal king arthur flew at him with all his might, and pulled him to the earth, and then struck off his helm, and gave him on the head a fearful buffet, till the blood leaped forth",1
now will i slay thee,1
"cried king arthur; for his heart was hardened, and his body all on fire with fever, till for a moment he forgot his knightly mercy",1
"slay me thou mayest, said sir accolon, for thou art the best knight i ever found, and i see well that god is with thee; and i, as thou hast, have promised to fight this battle to the uttermost, and never to be recreant while i live; therefore shall i never yield me with my mouth, and god must do with my body what he will",1
"and as sir accolon spoke, king arthur thought he knew his voice; and parting all his blood-stained hair from out his eyes, and leaning down towards him, saw, indeed, it was his friend and own true knight",1
"then said he--keeping his own visor down--i pray thee tell me of what country art thou, and what court",1
"sir knight, he answered, i am of king arthur's court, and my name is sir accolon of gaul",1
"then said the king, oh, sir knight",1
i pray thee tell me who gave thee this sword,1
and from whom thou hadst it,1
"then said sir accolon, woe worth this sword, for by it i have gotten my death",1
"this sword hath been in my keeping now for almost twelve months, and yesterday queen morgan le fay, wife of king urience, sent it to me by a dwarf, that therewith i might in some way slay her brother, king arthur; for thou must understand that king arthur is the man she hateth most in all the world, being full of envy and jealousy because he is of greater worship and renown than any other of her blood",1
"she loveth me also as much as she doth hate him; and if she might contrive to slay king arthur by her craft and magic, then would she straightway kill her husband also, and make me the king of all this land, and herself my queen, to reign with me; but now, said he, all that is over, for this day i am come to my death",1
"it would have been sore treason of thee to destroy thy lord, said arthur",1
"thou sayest truly, answered he; but now that i have told thee, and openly confessed to thee all that foul treason whereof i now do bitterly repent, tell me, i pray thee, whence art thou, and of what court",1
"o, sir accolon",1
"said king arthur, learn that i am myself king arthur",1
"when sir accolon heard this he cried aloud, alas, my gracious lord",1
"have mercy on me, for i knew thee not",1
"thou shalt have mercy, said he, for thou knewest not my person at this time; and though by thine own confession thou art a traitor, yet do i blame thee less, because thou hast been blinded by the false crafts of my sister morgan le fay, whom i have trusted more than all others of my kin, and whom i now shall know well how to punish",1
"then did sir accolon cry loudly, o, lords, and all good people",1
"this noble knight that i have fought with is the noblest and most worshipful in all the world; for it is king arthur, our liege lord and sovereign king; and full sorely i repent that i have ever lifted lance against him, though in ignorance i did it",1
then all the people fell down on their knees and prayed the pardon of the king for suffering him to come to such a strait,1
"but he replied, pardon ye cannot have, for, truly, ye have nothing sinned; but here ye see what ill adventure may ofttimes befall knights-errant, for to my own hurt, and his danger also, i have fought with one of my own knights",1
"then the king commanded sir damas to surrender to his brother the whole manor, sir outzlake only yielding him a palfrey every year; for, said he scornfully, it would become thee better to ride on than a courser; and ordered damas, upon pain of death, never again to touch or to distress knights-errant riding on their adventures; and also to make full compensation and satisfaction to the twenty knights whom he had held in prison",1
"and if any of them, said the king, come to my court complaining that he hath not had full satisfaction of thee for his injuries, by my head, thou shalt die therefor",1
"afterwards, king arthur asked sir outzlake to come with him to his court, where he should become a knight of his, and, if his deeds were noble, be advanced to all he might desire",1
"so then he took his leave of all the people and mounted upon horseback, and sir accolon went with him to an abbey hard by, where both their wounds were dressed",1
but sir accolon died within four days after,1
"and when he was dead, the king sent his body to queen morgan, to camelot, saying that he sent her a present in return for the sword excalibur which she had sent him by the damsel",1
"so, on the morrow, there came a damsel from queen morgan to the king, and brought with her the richest mantle that ever was seen, for it was set as full of precious stones as they could stand against each other, and they were the richest stones that ever the king saw",1
"and the damsel said, your sister sendeth you this mantle, and prayeth you to take her gift, and in whatsoever thing she hath offended you, she will amend it at your pleasure",1
"to this the king replied not, although the mantle pleased him much",1
"with that came in the lady of the lake, and said, sir, put not on this mantle till thou hast seen more; and in nowise let it be put upon thee, or any of thy knights, till ye have made the bringer of it first put it on her",1
"it shall be done as thou dost counsel, said the king",1
"then said he to the damsel that came from his sister, damsel, i would see this mantle ye have brought me upon yourself",1
"sir, said she, it will not beseem me to wear a knight's garment",1
"by my head, said king arthur, thou shall wear it ere it go on any other person's back",1
"and so they put it on her by force, and forthwith the garment burst into a flame and burned the damsel into cinders",1
"when the king saw that, he hated that false witch morgan le fay with all his heart, and evermore was deadly quarrel between her and arthur to their lives' end",1
"and now again the second time there came ambassadors from lucius tiberius, emperor of rome, demanding, under pain of war, tribute and homage from king arthur, and the restoration of all gaul, which he had conquered from the tribune flollo",1
"when they had delivered their message, the king bade them withdraw while he consulted with his knights and barons what reply to send",1
"then some of the younger knights would have slain the ambassadors, saying that their speech was a rebuke to all who heard the king insulted by it",1
"but when king arthur heard that, he ordered none to touch them upon pain of death; and sending officers, he had them taken to a noble lodging, and there entertained with the best cheer",1
"and, said he, let no dainty be spared, for the romans are great lords; and though their message please me not, yet must i remember mine honour",1
"then the lords and knights of the round table were called on to declare their counsel--what should be done upon this matter; and sir cador of cornwall speaking first, said, sir, this message is the best news i have heard for a long time, for we have been now idle and at rest for many days, and i trust that thou wilt make sharp war upon the romans, wherein, i doubt not, we shall all gain honour",1
"i believe well, said arthur, that thou art pleased, sir cador; but that is scarce an answer to the emperor of rome, and his demand doth grieve me sorely, for truly i will never pay him tribute; wherefore, lords, i pray ye counsel me",1
"now, i have understood that belinus and brennius, knights of britain, held the roman empire in their hands for many days, and also constantine, the son of helen, which is open evidence, not only that we owe rome no tribute, but that i, being descended from them, may, of right, myself claim the empire",1
"then said king anguish of scotland, sir, thou oughtest of right to be above all other kings, for in all christendom is there not thine equal; and i counsel thee never to obey the romans",1
"for when they reigned here they grievously distressed us, and put the land to great and heavy burdens; and here, for my part, i swear to avenge me on them when i may, and will furnish thee with twenty thousand men-at-arms, whom i will pay and keep, and who shall wait on thee with me, when it shall please thee",1
"then the king of little britain rose and promised king arthur thirty thousand men; and likewise many other kings, and dukes, and barons, promised aid--as the lord of west wales thirty thousand men, sir ewaine and his cousin thirty thousand men, and so forth; sir lancelot also, and every other knight of the round table, promised each man a great host",1
"so the king, passing joyful at their courage and good will, thanked them all heartily, and sent for the ambassadors again, to hear his answer",1
"i will, said he, that ye now go back straightway unto the emperor your master and tell him that i give no heed to his words, for i have conquered all my kingdoms by the will of god and by my own right arm, and i am strong enough to keep them, without paying tribute to any earthly creature",1
"but, on the other hand, i claim both tribute and submission from himself, and also claim the sovereignty of all his empire, whereto i am entitled by the right of my own ancestors--sometime kings of this land",1
"and say to him that i will shortly come to rome, and by god's grace will take possession of my empire and subdue all rebels",1
"wherefore, lastly, i command him and all the lords of rome that they forthwith pay me their homage, under pain of my chastisement and wrath",1
"then he commanded his treasurers to give the ambassadors great gifts, and defray all their charges, and appointed sir cador to convey them worshipfully out of the land",1
"so when they returned to rome and came before lucius, he was sore angry at their words, and said, i thought this arthur would have instantly obeyed my orders and have served me as humbly as any other king; but because of his fortune in gaul, he hath grown insolent",1
"ah, lord, said one of the ambassadors, refrain from such vain words, for truly i and all with me were fearful at his royal majesty and angry countenance",1
i fear me thou hast made a rod for thee more sharp than thou hast counted on,1
"he meaneth to be master of this empire; and is another kind of man than thou supposest, and holdeth the most noble court of all the world",1
"we saw him on the new year's day, served at his table by nine kings, and the noblest company of other princes, lords, and knights that ever was in all the world; and in his person he is the most manly-seeming man that liveth, and looketh like to conquer all the earth",1
"then lucius sent messengers to all the subject countries of rome, and brought together a mighty army, and assembled sixteen kings, and many dukes, princes, lords, and admirals, and a wondrous great multitude of people",1
"fifty giants also, born of fiends, were set around him for a body-guard",1
"with all that host he straightway went from rome, and passed beyond the mountains into gaul, and burned the towns and ravaged all the country of that province, in rage for its submission to king arthur",1
then he moved on towards little britain,1
"meanwhile, king arthur having held a parliament at york, left the realm in charge of sir badewine and sir constantine, and crossed the sea from sandwich to meet lucius",1
"and so soon as he was landed, he sent sir gawain, sir bors, sir lionel, and sir bedivere to the emperor, commanding him to move swiftly and in haste out of his land, and, if not, to make himself ready for battle, and not continue ravaging the country and slaying harmless people",1
"anon, those noble knights attired themselves and set forth on horseback to where they saw, in a meadow, many silken tents of divers colours, and the emperor's pavilion in the midst, with a golden eagle set above it",1
"then sir gawain and sir bors rode forward, leaving the other two behind in ambush, and gave king arthur's message",1
"to which the emperor replied, return, and tell your lord that i am come to conquer him and all his land",1
"at this, sir gawain burned with anger, and cried out, i had rather than all france that i might fight with thee alone",1
"and i also, said sir bors",1
"then a knight named ganius, a near cousin of the emperor, laughed out aloud, and said, lo",1
"how these britons boast and are full of pride, bragging as though they bare up all the world",1
"at these words, sir gawain could refrain no longer, but drew forth his sword and with one blow shore oft ganius' head; then with sir bors, he turned his horse and rode over waters and through woods, back to the ambush, where sir lionel and sir bedivere were waiting",1
"the romans followed fast behind them till the knights turned and stood, and then sir bors smote the foremost of them through the body with a spear, and slew him on the spot",1
"then came on calibere, a huge pavian, but sir bors overthrew him also",1
"and then the company of sir lionel and sir bedivere brake from their ambush and fell on the romans, and slew and hewed them down, and forced them to return and flee, chasing them to their tents",1
"but as they neared the camp, a great host more rushed forth, and turned the battle backwards, and in the turmoil, sir bors and sir berel fell into the romans' hands",1
"when sir gawain saw that, he drew his good sword galotine, and swore to see king arthur's face no more if those two knights were not delivered; and then, with good sir idrus, made so sore an onslaught that the romans fled and left sir bors and sir berel to their friends",1
"so the britons returned in triumph to king arthur, having slain more than ten thousand romans, and lost no man of worship from amongst themselves",1
"when the emperor lucius heard of that discomfiture he arose, with all his army, to crush king arthur, and met him in the vale of soissons",1
"then speaking to all his host, he said, sirs, i admonish you that this day ye fight and acquit yourselves as men; and remembering how rome is chief of all the earth, and mistress of the universal world, suffer not these barbarous and savage britons to abide our onset",1
"at that, the trumpets blew so loud, that the ground trembled and shook",1
"then did the rival hosts draw near each other with great shoutings; and when they closed, no tongue can tell the fury of their smiting, and the sore struggling, wounds, and slaughter",1
"then king arthur, with his mightiest knights, rode down into the thickest of the fight, and drew excalibur, and slew as lightning slays for swiftness and for force",1
"and in the midmost crowd he met a giant, galapas by name, and struck off both his legs at the knee-joints; then saying, now art thou a better size to deal with",1
smote his head off at a second blow: and the body killed six men in falling down,1
"anon, king arthur spied where lucius fought and worked great deeds of prowess with his own hands",1
"forthwith he rode at him, and each attacked the other passing fiercely; till at the last, lucius struck king arthur with a fearful wound across the face, and arthur, in return, lifting up excalibur on high, drove it with all his force upon the emperor's head, shivering his helmet, crashing his head in halves, and splitting his body to the breast",1
"and when the romans saw their emperor dead they fled in hosts of thousands; and king arthur and his knights, and all his army followed them, and slew one hundred thousand men",1
"then returning to the field, king arthur rode to the place where lucius lay dead, and round him the kings of egypt and ethiopia, and seventeen other kings, with sixty roman senators, all noble men",1
"all these he ordered to be carefully embalmed with aromatic gums, and laid in leaden coffins, covered with their shields and arms and banners",1
"then calling for three senators who were taken prisoners, he said to them, as the ransom of your lives, i will that ye take these dead bodies and carry them to rome, and there present them for me, with these letters saying i will myself be shortly there",1
"and i suppose the romans will beware how they again ask tribute of me; for tell them, these dead bodies that i send them are for the tribute they have dared to ask of me; and if they wish for more, when i come i will pay them the rest",1
"so, with that charge, the three senators departed with the dead bodies, and went to rome; the body of the emperor being carried in a chariot blazoned with the arms of the empire, all alone, and the bodies of the kings two and two in chariots following",1
"after the battle, king arthur entered lorraine, brabant, and flanders, and thence, subduing all the countries as he went, passed into germany, and so beyond the mountains into lombardy and tuscany",1
"at length he came before a city which refused to obey him, wherefore he sat down before it to besiege it",1
"and after a long time thus spent, king arthur called sir florence, and told him they began to lack food for his hosts--and not far from hence, said he, are great forests full of cattle belonging to my enemies",1
"go then, and bring by force all that thou canst find; and take with thee sir gawain, my nephew, and sir clegis, sir claremond the captain of cardiff, and a strong band",1
"anon, those knights made ready, and rode over holts and hills, and through forests and woods, till they came to a great meadow full of fair flowers and grass, and there they rested themselves and their horses that night",1
"and at the dawn of the next day, sir gawain took his horse and rode away from his fellows to seek some adventure",1
"soon he saw an armed knight walking his horse by a wood's side, with his shield laced to his shoulder, and no attendant with him save a page, bearing a mighty spear; and on his shield were blazoned three gold griffins",1
"when sir gawain spied him, he put his spear in rest, and riding straight to him, asked who he was",1
"a tuscan, said he; and they mayest prove me when thou wilt, for thou shalt be my prisoner ere we part",1
"then said sir gawain, thou vauntest thee greatly, and speakest proud words; yet i counsel thee, for all thy boastings, look to thyself the best thou canst",1
"at that they took their spears and ran at each other with all the might they had, and smote each other through their shields into their shoulders; and then drawing swords smote with great strokes, till the fire sprang out of their helms",1
"then was sir gawain enraged, and with his good sword galotine struck his enerny through shield and hauberk, and splintered into pieces all the precious stones of it, and made so huge a wound that men might see both lungs and liver",1
"at that the tuscan, groaning loudly, rushed on to sir gawain, and gave him a deep slanting stroke, and made a mighty wound and cut a great vein asunder, so that he bled fast",1
"then he cried out, bind thy wound quickly up, sir knight, for thou be-bloodest all thy horse and thy fair armour, and all the surgeons of the world shall never staunch thy blood; for so shall it be to whomsoever is hurt with this good sword",1
"then answered sir gawain, it grieveth me but little, and thy boastful words give me no fear, for thou shalt suffer greater grief and sorrow ere we part; but tell me quickly who can staunch this blood",1
"that can i do, said the strange knight, and will, if thou wilt aid and succour me to become christened, and to believe on god, which now i do require of thee upon thy manhood",1
"i am content, said sir gawain; and may god help me to grant all thy wishes",1
"but tell mefirst, what soughtest thou thus here alone, and of what land art thou",1
"sir, said the knight, my name is prianius, and my father is a great prince, who hath rebelled against rome",1
"he is descended from alexander and hector, and of our lineage also were joshua and maccabaeus",1
"i am of right the king of alexandria, and africa, and all the outer isles, yet i would believe in the lord thou worshippest, and for thy labour i will give thee treasure enough",1
"i was so proud in heart that i thought none my equal, but now have i encountered with thee, who hast given me my fill of fighting; wherefore, i pray thee, sir knight, tell me of thyself",1
"i am no knight, said sir gawain; i have been brought up many years in the wardrobe of the noble prince king arthur, to mind his armour and array",1
"ah, said prianius, if his varlets be so keen and fierce, his knights must be passing good",1
"now, for the love of heaven, whether thou be knight or knave, tell me thy name",1
by heaven,1
"said gawain, now will i tell thee the truth",1
"my name is sir gawain, and i am a knight of the round table",1
"now am i better pleased, said prianius, than if thou hadst given me all the province of paris the rich",1
i had rather have been torn by wild horses than that any varlet should have won such victory over me as thou hast done,1
"but now, sir knight, i warn thee that close by is the duke of lorraine, with sixty thousand good men of war; and we had both best flee at once, for he will find us else, and we be sorely wounded and never likely to recover",1
"and let my page be careful that he blow no horn, for hard by are a hundred knights, my servants; and if they seize thee, no ransom of gold or silver would acquit thee",1
"then sir gawain rode over a river to save himself, and sir prianius after him, and so they both fled till they came to his companions who were in the meadow, where they spent the night",1
"when sir whishard saw sir gawain so hurt, he ran to him weeping, and asked him who it was had wounded him; and sir gawain told him how he had fought with that man--pointing to prianius--who had salves to heal them both",1
"but i can tell ye other tidings, said he--that soon we must encounter many enemies, for a great army is close to us in our front",1
