Sentences,Label
"and one can imagine that at this check he might be frightened, for who would be more terrified than a magician who sees his magic fail, and who, knowing of power, will guess at powers of which he has no conception and may well dread",1
everything had been done by him as it should be done,1
"his pipe had been played and his timpan, all who heard that music should be asleep, and yet his fire was caught in full course and was quenched",1
"aillen, with all the terrific strength of which he was master, blew again, and the great jet of blue flame came roaring and whistling from him and was caught and disappeared",1
"panic swirled into the man from faery; he turned from that terrible spot and fled, not knowing what might be behind, but dreading it as he had never before dreaded anything, and the unknown pursued him; that terrible defence became offence and hung to his heel as a wolf pads by the flank of a bull",1
and aillen was not in his own world,1
"he was in the world of men, where movement is not easy and the very air a burden",1
"in his own sphere, in his own element, he might have outrun fionn, but this was fionn's world, fionn's element, and the flying god was not gross enough to outstrip him",1
"yet what a race he gave, for it was but at the entrance to his own shi' that the pursuer got close enough",1
"fionn put a finger into the thong of the great spear, and at that cast night fell on aillen mac midna",1
"his eyes went black, his mind whirled and ceased, there came nothingness where he had been, and as the birgha whistled into his shoulder-blades he withered away, he tumbled emptily and was dead",1
fionn took his lovely head from its shoulders and went back through the night to tara,1
"triumphant fionn, who had dealt death to a god, and to whom death would be dealt, and who is now dead",1
he reached the palace at sunrise,1
on that morning all were astir early,1
"they wished to see what destruction had been wrought by the great being, but it was young fionn they saw and that redoubtable head swinging by its hair",1
what is your demand said the ard-ri',1
"the thing that it is right i should ask,  said fionn: the command of the fianna of ireland  make your choice, said conn to goll mor; you will leave ireland, or you will place your hand in the hand of this champion and be his man  goll could do a thing that would be hard for another person, and he could do it so beautifully that he was not diminished by any action",1
"here is my hand, said goll",1
"and he twinkled at the stern, young eyes that gazed on him as he made his submission",1
"in fact, he hated them",1
"when he saw one he used to go black in the face, and he threw rocks at it until it got out of sight",1
"but the power that protects all creatures had put a squint into this man's eye, so that he always threw crooked",1
"this gentleman's name was fergus fionnliath, and his stronghold was near the harbour of galway",1
"whenever a dog barked he would leap out of his seat, and he would throw everything that he owned out of the window in the direction of the bark",1
"he gave prizes to servants who disliked dogs, and when he heard that a man had drowned a litter of pups he used to visit that person and try to marry his daughter",1
"now fionn, the son of uail, was the reverse of fergus fionnliath in this matter, for he delighted in dogs, and he knew everything about them from the setting of the first little white tooth to the rocking of the last long yellow one",1
"he knew the affections and antipathies which are proper in a dog; the degree of obedience to which dogs may be trained without losing their honourable qualities or becoming servile and suspicious; he knew the hopes that animate them, the apprehensions which tingle in their blood, and all that is to be demanded from, or forgiven in, a paw, an ear, a nose, an eye, or a tooth; and he understood these things because he loved dogs, for it is by love alone that we understand anything",1
"among the three hundred dogs which fionn owned there were two to whom he gave an especial tenderness, and who were his daily and nightly companions",1
"these two were bran and sceo'lan, but if a person were to guess for twenty years he would not find out why fionn loved these two dogs and why he would never be separated from them",1
"fionn's mother, muirne, went to wide allen of leinster to visit her son, and she brought her young sister tuiren with her",1
"the mother and aunt of the great captain were well treated among the fianna, first, because they were parents to fionn, and second, because they were beautiful and noble women",1
"no words can describe how delightful muirne was--she took the branch; and as to tuiren, a man could not look at her without becoming angry or dejected",1
"her face was fresh as a spring morning; her voice more cheerful than the cuckoo calling from the branch that is highest in the hedge; and her form swayed like a reed and flowed like a river, so that each person thought she would surely flow to him",1
"men who had wives of their own grew moody and downcast because they could not hope to marry her, while the bachelors of the fianna stared at each other with truculent, bloodshot eyes, and then they gazed on tuiren so gently that she may have imagined she was being beamed on by the mild eyes of the dawn",1
"it was to an ulster gentleman, iollan eachtach, that she gave her love, and this chief stated his rights and qualities and asked for her in marriage",1
"now fionn did not dislike the man of ulster, but either he did not know them well or else he knew them too well, for he made a curious stipulation before consenting to the marriage",1
"he bound iollan to return the lady if there should be occasion to think her unhappy, and iollan agreed to do so",1
"the sureties to this bargain were caelte mac ronan, goll mac morna, and lugaidh",1
"lugaidh himself gave the bride away, but it was not a pleasant ceremony for him, because he also was in love with the lady, and he would have preferred keeping her to giving her away",1
"when she had gone he made a poem about her, beginning:         there is no more light in the sky--  and hundreds of sad people learned the poem by heart",1
"but the law of life is change; nothing continues in the same way for any length of time; happiness must become unhappiness, and will be succeeded again by the joy it had displaced",1
"the past also must be reckoned with; it is seldom as far behind us as we could wish: it is more often in front, blocking the way, and the future trips over it just when we think that the road is clear and joy our own",1
iollan had a past,1
"he was not ashamed of it; he merely thought it was finished, although in truth it was only beginning, for it is that perpetual beginning of the past that we call the future",1
"before he joined the fianna he had been in love with a lady of the shi', named uct dealv (fair breast), and they had been sweethearts for years",1
how often he had visited his sweetheart in faery,1
"with what eagerness and anticipation he had gone there; the lover's whistle that he used to give was known to every person in that shi', and he had been discussed by more than one of the delicate sweet ladies of faery",1
"that is your whistle, fair breast, her sister of the shi' would say",1
"and uct dealv would reply: yes, that is my mortal, my lover, my pulse, and my one treasure  she laid her spinning aside, or her embroidery if she was at that, or if she were baking a cake of fine wheaten bread mixed with honey she would leave the cake to bake itself and fly to iollan",1
"then they went hand in hand in the country that smells of apple-blossom and honey, looking on heavy-boughed trees and on dancing and beaming clouds",1
"or they stood dreaming together, locked in a clasping of arms and eyes, gazing up and down on each other, iollan staring down into sweet grey wells that peeped and flickered under thin brows, and uct dealv looking up into great black ones that went dreamy and went hot in endless alternation",1
"then iollan would go back to the world of men, and uct dealv would return to her occupations in the land of the ever young",1
what did he say her sister of the shi' would ask,1
"he said i was the berry of the mountain, the star of knowledge, and the blossom of the raspberry  they always say the same thing, her sister pouted",1
"but they look other things, uct dealv insisted",1
"they feel other things, she murmured; and an endless conversation recommenced",1
"then for some time iollan did not come to faery, and uct dealv marvelled at that, while her sister made an hundred surmises, each one worse than the last",1
"he is not dead or he would be here, she said",1
"he has forgotten you, my darling  news was brought to tlr na n-og of the marriage of iollan and tuiren, and when uct dealv heard that news her heart ceased to beat for a moment, and she closed her eyes",1
now said her sister of the shi',1
"that is how long the love of a mortal lasts, she added, in the voice of sad triumph which is proper to sisters",1
"but on uct dealv there came a rage of jealousy and despair such as no person in the shi' had ever heard of, and from that moment she became capable of every ill deed; for there are two things not easily controlled, and they are hunger and jealousy",1
she determined that the woman who had supplanted her in iollan's affections should rue the day she did it,1
"she pondered and brooded revenge in her heart, sitting in thoughtful solitude and bitter collectedness until at last she had a plan",1
"she understood the arts of magic and shape-changing, so she changed her shape into that of fionn's female runner, the best-known woman in ireland; then she set out from faery and appeared in the world",1
she travelled in the direction of iollan's stronghold,1
"iollan knew the appearance of fionn's messenger, but he was surprised to see her",1
she saluted him,1
"health and long life, my master",1
"health and good days, he replied",1
"what brings you here, dear heart  i come from fionn  and your message said he",1
"the royal captain intends to visit you  he will be welcome, said iollan",1
"we shall give him an ulster feast  the world knows what that is, said the messenger courteously",1
"and now, she continued, i have messages for your queen  tuiren then walked from the house with the messenger, but when they had gone a short distance uct dealv drew a hazel rod from beneath her cloak and struck it on the queen's shoulder, and on the instant tuiren's figure trembled and quivered, and it began to whirl inwards and downwards, and she changed into the appearance of a hound",1
"it was sad to see the beautiful, slender dog standing shivering and astonished, and sad to see the lovely eyes that looked out pitifully in terror and amazement",1
but uct dealv did not feel sad,1
"she clasped a chain about the hound's neck, and they set off westward towards the house of fergus fionnliath, who was reputed to be the unfriendliest man in the world to a dog",1
it was because of his reputation that uct dealv was bringing the hound to him,1
"she did not want a good home for this dog: she wanted the worst home that could be found in the world, and she thought that fergus would revenge for her the rage and jealousy which she felt towards tuiren",1
"many a sharp cry the hound gave in that journey, many a mild lament",1
"ah, supplanter",1
"ah, taker of another girl's sweetheart said uct dealv fiercely",1
how would your lover take it if he could see you now,1
"how would he look if he saw your pointy ears, your long thin snout, your shivering, skinny legs, and your long grey tail",1
"he would not love you now, bad girl  have you heard of fergus fionnliath, she said again, the man who does not like dogs  tuiren had indeed heard of him",1
"it is to fergus i shall bring you, cried uct dealv",1
he will throw stones at you,1
you have never had a stone thrown at you,1
"ah, bad girl",1
"you do not know how a stone sounds as it nips the ear with a whirling buzz, nor how jagged and heavy it feels as it thumps against a skinny leg",1
robber,1
mortal,1
bad girl,1
"you have never been whipped, but you will be whipped now",1
you shall hear the song of a lash as it curls forward and bites inward and drags backward,1
"you shall dig up old bones stealthily at night, and chew them against famine",1
"you shall whine and squeal at the moon, and shiver in the cold, and you will never take another girl's sweetheart again  and it was in those terms and in that tone that she spoke to tuiren as they journeyed forward, so that the hound trembled and shrank, and whined pitifully and in despair",1
"they came to fergus fionnliath's stronghold, and uct dealv demanded admittance",1
"leave that dog outside, said the servant",1
"i will not do so, said the pretended messenger",1
"you can come in without the dog, or you can stay out with the dog,  said the surly guardian",1
"by my hand, cried uct dealv, i will come in with this dog, or your master shall answer for it to fionn  at the name of fionn the servant almost fell out of his standing",1
"he flew to acquaint his master, and fergus himself came to the great door of the stronghold",1
"by my faith, he cried in amazement, it is a dog  a dog it is, growled the glum servant",1
"go you away, said fergus to uct dealv, and when you have killed the dog come back to me and i will give you a present  life and health, my good master, from fionn, the son of uail, the son of baiscne, said she to fergus",1
"life and health back to fionn, he replied",1
"come into the house and give your message, but leave the dog outside, for i don't like dogs  the dog comes in, the messenger replied",1
how is that cried fergus angrily,1
"fionn sends you this hound to take care of until he comes for her,  said the messenger",1
"i wonder at that, fergus growled, for fionn knows well that there is not a man in the world has less of a liking for dogs than i have  however that may be, master, i have given fionn's message, and here at my heel is the dog",1
"do you take her or refuse her  if i could refuse anything to fionn it would be a dog, said fergus, but i could not refuse anything to fionn, so give me the hound  uct dealv put the chain in his hand",1
"ah, bad dog said she",1
"and then she went away well satisfied with her revenge, and returned to her own people in the shi",1
has that dog stopped shivering yet he asked,1
"it has not, sir, said the servant",1
"bring the beast here, said his master, for whoever else is dissatisfied fionn must be satisfied  the dog was brought, and he examined it with a jaundiced and bitter eye",1
"it has the shivers indeed, he said",1
"the shivers it has, said the servant",1
"how do you cure the shivers his master demanded, for he thought that if the animal's legs dropped off fionn would not be satisfied",1
"there is a way, said the servant doubtfully",1
"if there is a way, tell it to me, cried his master angrily",1
"if you were to take the beast up in your arms and hug it and kiss it, the shivers would stop, said the man",1
"do you mean-- his master thundered, and he stretched his hand for a club",1
"i heard that, said the servant humbly",1
"take that dog up, fergus commanded, and hug it and kiss it, and if i find a single shiver left in the beast i'll break your head  the man bent to the hound, but it snapped a piece out of his hand, and nearly bit his nose off as well",1
"that dog doesn't like me, said the man",1
"nor do i, roared fergus; get out of my sight  the man went away and fergus was left alone with the hound, but the poor creature was so terrified that it began to tremble ten times worse than before",1
"its legs will drop off, said fergus",1
"fionn will blame me, he cried in despair",1
he walked to the hound,1
"if you snap at my nose, or if you put as much as the start of a tooth into the beginning of a finger he growled",1
"he picked up the dog, but it did not snap, it only trembled",1
he held it gingerly for a few moments,1
"if it has to be hugged, he said, i'll hug it",1
"i'd do more than that for fionn  he tucked and tightened the animal into his breast, and marched moodily up and down the room",1
"the dog's nose lay along his breast under his chin, and as he gave it dutiful hugs, one hug to every five paces, the dog put out its tongue and licked him timidly under the chin",1
"stop, roared fergus, stop that forever, and he grew very red in the face, and stared truculently down along his nose",1
a soft brown eye looked up at him and the shy tongue touched again on his chin,1
"if it has to be kissed, said fergus gloomily, i'll kiss it; i'd do more than that for fionn, he groaned",1
"he bent his head, shut his eyes, and brought the dog's jaw against his lips",1
"and at that the dog gave little wriggles in his arms, and little barks, and little licks, so that he could scarcely hold her",1
he put the hound down at last,1
"there is not a single shiver left in her, he said",1
and that was true,1
"everywhere he walked the dog followed him, giving little prances and little pats against him, and keeping her eyes fixed on his with such eagerness and intelligence that he marvelled",1
"that dog likes me, he murmured in amazement",1
"by my hand, he cried next day, i like that dog  the day after that he was calling her my one treasure, my little branch and within a week he could not bear her to be out of his sight for an instant",1
"he was tormented by the idea that some evil person might throw a stone at the hound, so he assembled his servants and retainers and addressed them",1
"he told them that the hound was the queen of creatures, the pulse of his heart, and the apple of his eye, and he warned them that the person who as much as looked sideways on her, or knocked one shiver out of her, would answer for the deed with pains and indignities",1
"he recited a list of calamities which would befall such a miscreant, and these woes began with flaying and ended with dismemberment, and had inside bits of such complicated and ingenious torment that the blood of the men who heard it ran chill in their veins, and the women of the household fainted where they stood",1
"he at once sent a messenger calling for fulfilment of the pledge that had been given to the fianna, and demanding the instant return of tuiren",1
iollan was in a sad condition when this demand was made,1
"he guessed that uct dealv had a hand in the disappearance of his queen, and he begged that time should be given him in which to find the lost girl",1
"he promised if he could not discover her within a certain period that he would deliver his body into fionn's hands, and would abide by whatever judgement fionn might pronounce",1
the great captain agreed to that,1
"tell the wife-loser that i will have the girl or i will have his head,  said fionn",1
iollan set out then for faery,1
"he knew the way, and in no great time he came to the hill where uct dealv was",1
"it was hard to get uct dealv to meet him, but at last she consented, and they met under the apple boughs of faery",1
well said uct dealv,1
ah,1
"breaker of vows and traitor to love, said she",1
"hail and a blessing, said iollan humbly",1
"by my hand, she cried, i will give you no blessing, for it was no blessing you left with me when we parted  i am in danger, said iollan",1
what is that to me she replied fiercely,1
"fionn may claim my head, he murmured",1
"let him claim what he can take, said she",1
"no, said iollan proudly, he will claim what i can give  tell me your tale, said she coldly",1
"iollan told his story then, and, he concluded, i am certain that you have hidden the girl  if i save your head from fionn, the woman of the shi' replied, then your head will belong to me  that is true, said iollan",1
"and if your head is mine, the body that goes under it is mine",1
"do you agree to that  i do, said iollan",1
"give me your pledge, said uct dealv, that if i save you from this danger you will keep me as your sweetheart until the end of life and time  i give that pledge, said iollan",1
"uct dealv went then to the house of fergus fionnliath, and she broke the enchantment that was on the hound, so that tuiren's own shape came back to her; but in the matter of two small whelps, to which the hound had given birth, the enchantment could not be broken, so they had to remain as they were",1
these two whelps were bran and sceo'lan,1
"they were sent to fionn, and he loved them for ever after, for they were loyal and affectionate, as only dogs can be, and they were as intelligent as human beings",1
"besides that, they were fionn's own cousins",1
tuiren was then asked in marriage by lugaidh who had loved her so long,1
"he had to prove to her that he was not any other woman's sweetheart, and when he proved that they were married, and they lived happily ever after, which is the proper way to live",1
he wrote a poem beginning:       lovely the day,1
dear is the eye of the dawn--  and a thousand merry people learned it after him,1
"but as to fergus fionnliath, he took to his bed, and he stayed there for a year and a day suffering from blighted affection, and he would have died in the bed only that fionn sent him a special pup, and in a week that young hound became the star of fortune and the very pulse of his heart, so that he got well again, and he also lived happily ever after",1
"the hounds were whistled to heel, and a sober, homeward march began",1
"for men will walk soberly in the evening, however they go in the day, and dogs will take the mood from their masters",1
"they were pacing so, through the golden-shafted, tender-coloured eve, when a fawn leaped suddenly from covert, and, with that leap, all quietness vanished: the men shouted, the dogs gave tongue, and a furious chase commenced",1
"fionn loved a chase at any hour, and, with bran and sceo'lan, he outstripped the men and dogs of his troop, until nothing remained in the limpid world but fionn, the two hounds, and the nimble, beautiful fawn",1
"these, and the occasional boulders, round which they raced, or over which they scrambled; the solitary tree which dozed aloof and beautiful in the path, the occasional clump of trees that hived sweet shadow as a hive hoards honey, and the rustling grass that stretched to infinity, and that moved and crept and swung under the breeze in endless, rhythmic billowings",1
"in his wildest moment fionn was thoughtful, and now, although running hard, he was thoughtful",1
"there was no movement of his beloved hounds that he did not know; not a twitch or fling of the head, not a cock of the ears or tail that was not significant to him",1
but on this chase whatever signs the dogs gave were not understood by their master,1
he had never seen them in such eager flight,1
"they were almost utterly absorbed in it, but they did not whine with eagerness, nor did they cast any glance towards him for the encouraging word which he never failed to give when they sought it",1
"they did look at him, but it was a look which he could not comprehend",1
"there was a question and a statement in those deep eyes, and he could not understand what that question might be, nor what it was they sought to convey",1
"now and again one of the dogs turned a head in full flight, and stared, not at fionn, but distantly backwards, over the spreading and swelling plain where their companions of the hunt had disappeared",1
"they are looking for the other hounds, said fionn",1
and yet they do not give tongue,1
"tongue it, a vran he shouted, bell it out, a heo'lan  it was then they looked at him, the look which he could not understand and had never seen on a chase",1
"they did not tongue it, nor bell it, but they added silence to silence and speed to speed, until the lean grey bodies were one pucker and lashing of movement",1
fionn marvelled,1
"they do not want the other dogs to hear or to come on this chase, he murmured, and he wondered what might be passing within those slender heads",1
"the fawn runs well, his thought continued",1
"what is it, a vran, my heart",1
"after her, a heo'lan",1
"hist and away, my loves  there is going and to spare in that beast yet, his mind went on",1
"she is not stretched to the full, nor half stretched",1
"she may outrun even bran, he thought ragingly",1
"they were racing through a smooth valley in a steady, beautiful, speedy flight when, suddenly, the fawn stopped and lay on the grass, and it lay with the calm of an animal that has no fear, and the leisure of one that is not pressed",1
"here is a change, said fionn, staring in astonishment",1
"she is not winded, he said",1
"what is she lying down for but bran and sceo'lan did not stop; they added another inch to their long-stretched easy bodies, and came up on the fawn",1
"it is an easy kill, said fionn regretfully",1
"they have her, he cried",1
"but he was again astonished, for the dogs did not kill",1
"they leaped and played about the fawn, licking its face, and rubbing delighted noses against its neck",1
fionn came up then,1
"his long spear was lowered in his fist at the thrust, and his sharp knife was in its sheath, but he did not use them, for the fawn and the two hounds began to play round him, and the fawn was as affectionate towards him as the hounds were; so that when a velvet nose was thrust in his palm, it was as often a fawn's muzzle as a hound's",1
"in that joyous company he came to wide allen of leinster, where the people were surprised to see the hounds and the fawn and the chief and none other of the hunters that had set out with them",1
"when the others reached home, the chief told of his chase, and it was agreed that such a fawn must not be killed, but that it should be kept and well treated, and that it should be the pet fawn of the fianna",1
but some of those who remembered brah's parentage thought that as bran herself had come from the shi so this fawn might have come out of the shi also,1
"the captain stared at her, as he well might, for he had never seen or imagined to see a woman so beautiful as this was",1
"indeed, she was not a woman, but a young girl, and her bearing was so gently noble, her look so modestly high, that the champion dared scarcely look at her, although he could not by any means have looked away",1
"as she stood within the doorway, smiling, and shy as a flower, beautifully timid as a fawn, the chief communed with his heart",1
"she is the sky-woman of the dawn, he said",1
she is the light on the foam,1
she is white and odorous as an apple-blossom,1
she smells of spice and honey,1
she is my beloved beyond the women of the world,1
"she shall never be taken from me  and that thought was delight and anguish to him: delight because of such sweet prospect, anguish because it was not yet realised, and might not be",1
"as the dogs had looked at him on the chase with a look that he did not understand, so she looked at him, and in her regard there was a question that baffled him and a statement which he could not follow",1
"he spoke to her then, mastering his heart to do it",1
"i do not seem to know you, he said",1
"you do not know me indeed, she replied",1
"it is the more wonderful, he continued gently, for i should know every person that is here",1
"what do you require from me  i beg your protection, royal captain  i give that to all, he answered",1
"against whom do you desire protection  i am in terror of the fear doirche  the dark man of the shi  he is my enemy, she said",1
"he is mine now, said fionn",1
"tell me your story  my name is saeve, and i am a woman of faery, she commenced",1
"in the shi' many men gave me their love, but i gave my love to no man of my country  that was not reasonable, the other chided with a blithe heart",1
"i was contented, she replied, and what we do not want we do not lack",1
"but if my love went anywhere it went to a mortal, a man of the men of ireland  by my hand, said fionn in mortal distress, i marvel who that man can be  he is known to you, she murmured",1
"i lived thus in the peace of faery, hearing often of my mortal champion, for the rumour of his great deeds had gone through the shi', until a day came when the black magician of the men of god put his eye on me, and, after that day, in whatever direction i looked i saw his eye  she stopped at that, and the terror that was in her heart was on her face",1
"he is everywhere, she whispered",1
"he is in the bushes, and on the hill",1
"he looked up at me from the water, and he stared down on me from the sky",1
"his voice commands out of the spaces, and it demands secretly in the heart",1
"he is not here or there, he is in all places at all times",1
"i cannot escape from him, she said, and i am afraid, and at that she wept noiselessly and stared on fionn",1
"he is my enemy, fionn growled",1
"i name him as my enemy  you will protect me, she implored",1
"where i am let him not come, said fionn",1
i also have knowledge,1
"i am fionn, the son of uail, the son of baiscne, a man among men and a god where the gods are  he asked me in marriage, she continued, but my mind was full of my own dear hero, and i refused the dark man  that was your right, and i swear by my hand that if the man you desire is alive and unmarried he shall marry you or he will answer to me for the refusal  he is not married, said saeve, and you have small control over him  the chief frowned thoughtfully",1
except the high king and the kings i have authority in this land  what man has authority over himself said saeve,1
do you mean that i am the man you seek said fionn,1
"it is to yourself i gave my love, she replied",1
"this is good news,  fionn cried joyfully, for the moment you came through the door i loved and desired you, and the thought that you wished for another man went into my heart like a sword indeed, fionn loved saeve as he had not loved a woman before and would never love one again",1
he loved her as he had never loved anything before,1
he could not bear to be away from her,1
"when he saw her he did not see the world, and when he saw the world without her it was as though he saw nothing, or as if he looked on a prospect that was bleak and depressing",1
"the belling of a stag had been music to fionn, but when saeve spoke that was sound enough for him",1
"he had loved to hear the cuckoo calling in the spring from the tree that is highest in the hedge, or the blackbird's jolly whistle in an autumn bush, or the thin, sweet enchantment that comes to the mind when a lark thrills out of sight in the air and the hushed fields listen to the song",1
but his wife's voice was sweeter to fionn than the singing of a lark,1
she filled him with wonder and surmise,1
there was magic in the tips of her fingers,1
her thin palm ravished him,1
her slender foot set his heart beating; and whatever way her head moved there came a new shape of beauty to her face,1
"she is always new, said fionn",1
she is always better than any other woman; she is always better than herself  he attended no more to the fianna,1
he ceased to hunt,1
"he did not listen to the songs of poets or the curious sayings of magicians, for all of these were in his wife, and something that was beyond these was in her also",1
"she is this world and the next one; she is completion, said fionn",1
"a monstrous fleet rounded the bluffs of ben edair, and the danes landed there, to prepare an attack which would render them masters of the country",1
fionn and the fianna-finn marched against them,1
"he did not like the men of lochlann at any time, but this time he moved against them in wrath, for not only were they attacking ireland, but they had come between him and the deepest joy his life had known",1
"it was a hard fight, but a short one",1
"the lochlannachs were driven back to their ships, and within a week the only danes remaining in ireland were those that had been buried there",1
"that finished, he left the victorious fianna and returned swiftly to the plain of allen, for he could not bear to be one unnecessary day parted from saeve",1
you are not leaving us exclaimed goll mac morna,1
"i must go, fionn replied",1
"you will not desert the victory feast, conan reproached him",1
"stay with us, chief, caelte begged",1
what is a feast without fionn they complained,1
but he would not stay,1
"by my hand, he cried, i must go",1
"she will be looking for me from the window  that will happen indeed, goll admitted",1
"that will happen, cried fionn",1
"and when she sees me far out on the plain, she will run through the great gate to meet me  it would be the queer wife would neglect that run, cona'n growled",1
"i shall hold her hand again, fionn entrusted to caelte's ear",1
"you will do that, surely  i shall look into her face, his lord insisted",1
"but he saw that not even beloved caelte understood the meaning of that, and he knew sadly and yet proudly that what he meant could not be explained by any one and could not be comprehended by any one",1
"you are in love, dear heart, said caelte",1
"in love he is, cona'n grumbled",1
"a cordial for women, a disease for men, a state of wretchedness  wretched in truth, the chief murmured",1
"love makes us poor we have not eyes enough to see all that is to be seen, nor hands enough to seize the tenth of all we want",1
"when i look in her eyes i am tormented because i am not looking at her lips, and when i see her lips my soul cries out, ‘look at her eyes, look at her eyes'  that is how it happens, said goll rememberingly",1
"that way and no other, caelte agreed",1
"and the champions looked backwards in time on these lips and those, and knew their chief would go",1
"when fionn came in sight of the great keep his blood and his feet quickened, and now and again he waved a spear in the air",1
"she does not see me yet, he thought mournfully",1
"she cannot see me yet, he amended, reproaching himself",1
"but his mind was troubled, for he thought also, or he felt without thinking, that had the positions been changed he would have seen her at twice the distance",1
"she thinks i have been unable to get away from the battle, or that i was forced to remain for the feast  and, without thinking it, he thought that had the positions been changed he would have known that nothing could retain the one that was absent",1
"women, he said, are shamefaced, they do not like to appear eager when others are observing them  but he knew that he would not have known if others were observing him, and that he would not have cared about it if he had known",1
"and he knew that his saeve would not have seen, and would not have cared for any eyes than his",1
"he gripped his spear on that reflection, and ran as he had not run in his life, so that it was a panting, dishevelled man that raced heavily through the gates of the great dun",1
within the dun there was disorder,1
"servants were shouting to one another, and women were running to and fro aimlessly, wringing their hands and screaming; and, when they saw the champion, those nearest to him ran away, and there was a general effort on the part of every person to get behind every other person",1
"but fionn caught the eye of his butler, gariv crona'n, the rough buzzer, and held it",1
"come you here, he said",1
and the rough buzzer came to him without a single buzz in his body,1
where is the flower of allen his master demanded,1
"i do not know, master, the terrified servant replied",1
you do not know said fionn,1
tell what you do know  and the man told him this story,1
"they were looking from the heights of the dun, and the flower of allen was with them",1
"she, for she had a quest's eye, called out that the master of the fianna was coming over the ridges to the dun, and she ran from the keep to meet you  it was not i, said fionn",1
"it bore your shape, replied gariv cronan",1
"it had your armour and your face, and the dogs, bran and sceo'lan, were with it  they were with me, said fionn",1
"they seemed to be with it, said the servant humbly  tell us this tale, cried fionn",1
"we were distrustful, the servant continued",1
"we had never known fionn to return from a combat before it had been fought, and we knew you could not have reached ben edar or encountered the lochlannachs",1
"so we urged our lady to let us go out to meet you, but to remain herself in the dun  it was good urging, fionn assented",1
"she would not be advised, the servant wailed",1
"she cried to us, ‘let me go to meet my love'  alas said fionn",1
"she cried on us, ‘let me go to meet my husband, the father of the child that is not born'  alas groaned deep-wounded fionn",1
"she ran towards your appearance that had your arms stretched out to her  at that wise fionn put his hand before his eyes, seeing all that happened",1
"tell on your tale, said he",1
"she ran to those arms, and when she reached them the figure lifted its hand",1
"it touched her with a hazel rod, and, while we looked, she disappeared, and where she had been there was a fawn standing and shivering",1
"the fawn turned and bounded towards the gate of the dun, but the hounds that were by flew after her  fionn stared on him like a lost man",1
they took her by the throat-- the shivering servant whispered,1
ah cried fionn in a terrible voice,1
and they dragged her back to the figure that seemed to be fionn,1
"three times she broke away and came bounding to us, and three times the dogs took her by the throat and dragged her back  you stood to look the chief snarled",1
"no, master, we ran, but she vanished as we got to her; the great hounds vanished away, and that being that seemed to be fionn disappeared with them",1
"we were left in the rough grass, staring about us and at each other, and listening to the moan of the wind and the terror of our hearts  forgive us, dear master, the servant cried",1
but the great captain made him no answer,1
"he stood as though he were dumb and blind, and now and again he beat terribly on his breast with his closed fist, as though he would kill that within him which should be dead and could not die",1
"he went so, beating on his breast, to his inner room in the dun, and he was not seen again for the rest of that day, nor until the sun rose over moy life' in the morning",1
through all that time he slept in misery each night and he rose each day to grief,1
"whenever he hunted he brought only the hounds that he trusted, bran and sceo'lan, lomaire, brod, and lomlu; for if a fawn was chased each of these five great dogs would know if that was a fawn to be killed or one to be protected, and so there was small danger to saeve and a small hope of finding her",1
"once, when seven years had passed in fruitless search, fionn and the chief nobles of the fianna were hunting ben gulbain",1
"all the hounds of the fianna were out, for fionn had now given up hope of encountering the flower of allen",1
"as the hunt swept along the sides of the hill there arose a great outcry of hounds from a narrow place high on the slope and, over all that uproar there came the savage baying of fionn's own dogs",1
"what is this for said fionn, and with his companions he pressed to the spot whence the noise came",1
"they are fighting all the hounds of the fianna, cried a champion",1
and they were,1
the five wise hounds were in a circle and were giving battle to an hundred dogs at once,1
"they were bristling and terrible, and each bite from those great, keen jaws was woe to the beast that received it",1
"nor did they fight in silence as was their custom and training, but between each onslaught the great heads were uplifted, and they pealed loudly, mournfully, urgently, for their master",1
"they are calling on me, he roared",1
"and with that he ran, as he had only once before run, and the men who were nigh to him went racing as they would not have run for their lives",1
"they came to the narrow place on the slope of the mountain, and they saw the five great hounds in a circle keeping off the other dogs, and in the middle of the ring a little boy was standing",1
"he had long, beautiful hair, and he was naked",1
he was not daunted by the terrible combat and clamour of the hounds,1
"he did not look at the hounds, but he stared like a young prince at fionn and the champions as they rushed towards him scattering the pack with the butts of their spears",1
"when the fight was over, bran and sceo'lan ran whining to the little boy and licked his hands",1
"they do that to no one, said a bystander",1
what new master is this they have found  fionn bent to the boy,1
"tell me, my little prince and pulse, what your name is, and how you have come into the middle of a hunting-pack, and why you are naked  but the boy did not understand the language of the men of ireland",1
"he put his hand into fionn's, and the chief felt as if that little hand had been put into his heart",1
he lifted the lad to his great shoulder,1
"we have caught something on this hunt, said he to caelte mac rongn",1
we must bring this treasure home,1
"you shall be one of the fianna-finn, my darling, he called upwards",1
"the boy looked down on him, and in the noble trust and fearlessness of that regard fionn's heart melted away",1
my little fawn he said,1
and he remembered that other fawn,1
he set the boy between his knees and stared at him earnestly and long,1
"there is surely the same look, he said to his wakening heart; that is the very eye of saeve  the grief flooded out of his heart as at a stroke, and joy foamed into it in one great tide",1
"he marched back singing to the encampment, and men saw once more the merry chief they had almost forgotten",1
"he had a thousand names for him, each one more tender than the last: my fawn, my pulse, my secret little treasure, or he would call him my music, my blossoming branch, my store in the heart, my soul and the dogs were as wild for the boy as fionn was",1
